FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/09/2022;ES33;1=;1170;1228;1596;1393;1127;1291;1488;1440;1332;1040;729;472;
01/09/2022;ES33;2-;172;93;54;37;50;68;133;506;813;706;558;552;
01/09/2022;ES33;2=;609;677;961;1101;800;932;1001;966;767;571;376;263;
01/09/2022;ES34;1-;249;202;77;189;63;224;117;219;346;381;451;399;
01/09/2022;ES34;1=;381;344;306;323;325;327;328;295;326;274;195;184;
01/09/2022;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/09/2022;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/09/2022;ES36;1-;482;340;290;253;391;656;1741;2686;2343;1934;2172;2245;
01/09/2022;ES36;1=;2508;2781;1692;1890;2127;2363;2369;2224;1722;1398;1393;1131;
01/09/2022;ES36;2-;171;109;68;75;187;370;1234;1993;1722;1439;1402;1302;
01/09/2022;ES36;2=;1314;1468;1542;1286;1460;1566;1461;1329;991;656;558;416;
01/09/2022;ES37;1-;207;91;64;72;131;348;985;1466;1210;1128;1351;1396;
01/09/2022;ES37;1=;1550;1924;1819;1672;1765;1691;1527;1363;950;635;557;477;
01/09/2022;ES37;2-;150;105;63;69;193;706;1643;2367;2318;1755;1742;1718;
01/09/2022;ES37;2=;1717;1756;1681;1507;1629;1780;1766;1553;1141;677;511;322;
01/09/2022;ES38;1-;111;49;18;22;15;19;104;216;416;401;343;419;
01/09/2022;ES38;1=;416;479;544;474;372;450;528;529;405;344;224;173;
01/09/2022;ES38;2-;89;14;17;12;23;37;213;461;536;415;345;363;
01/09/2022;ES38;2=;420;662;532;515;287;354;393;434;308;225;178;142;
01/09/2022;ES39;1-;478;335;163;179;129;70;153;994;2839;2905;1958;1362;
01/09/2022;ES39;1=;1220;1337;1363;1896;1635;1247;1383;1573;1470;1259;1095;752;
01/09/2022;ES39;2-;935;0;151;76;41;66;158;490;1664;2004;1392;1181;
01/09/2022;ES39;2=;1202;1419;1511;2202;2267;1715;1977;2286;1944;1498;1152;792;
01/09/2022;ES40;1-;283;149;136;133;176;430;1097;1422;1189;2293;2388;2533;
01/09/2022;ES40;1=;2634;2905;2474;2317;2441;2611;2587;2549;2066;764;660;457;
01/09/2022;ES40;2-;193;96;79;55;183;438;942;1000;942;923;920;960;
01/09/2022;ES40;2=;1001;1150;1137;1009;1073;1097;1045;1024;834;560;508;403;
01/09/2022;ES41;1-;185;117;79;82;168;412;902;1221;1076;898;970;978;
01/09/2022;ES41;1=;1057;1056;848;896;984;954;1026;898;760;540;425;290;
01/09/2022;ES41;2-;129;96;61;66;121;250;544;785;981;771;872;859;
01/09/2022;ES41;2=;801;1012;1042;859;882;1088;1051;756;575;463;336;293;
01/09/2022;ES42;1-;78;41;55;30;50;189;449;828;1078;664;747;743;
01/09/2022;ES42;1=;753;803;711;670;733;839;819;776;556;396;319;251;
01/09/2022;ES42;2-;93;41;28;57;73;175;475;884;992;729;713;765;
01/09/2022;ES42;2=;715;794;685;578;695;875;808;656;468;329;266;183;
01/09/2022;ES43;1-;162;147;46;47;112;114;317;686;823;652;805;554;
01/09/2022;ES43;1=;583;558;739;491;454;549;794;568;517;606;296;201;
01/09/2022;ES43;2-;181;52;52;40;33;45;137;295;402;423;408;415;
01/09/2022;ES43;2=;466;507;540;539;416;545;549;530;447;398;333;270;
01/09/2022;ES44;1-;290;183;143;126;174;428;825;1342;1593;0;1661;1755;
01/09/2022;ES44;1=;1785;1914;1790;1672;1691;1805;1750;1579;1841;856;1003;584;
01/09/2022;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/09/2022;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/09/2022;ES45;1-;596;162;124;87;166;580;1511;2043;1768;1549;1572;1515;
01/09/2022;ES45;1=;1555;1722;1606;1643;1629;1619;1429;2009;1762;847;776;674;
01/09/2022;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/09/2022;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/09/2022;ES46;1-;106;78;64;92;167;382;543;501;636;620;744;710;
01/09/2022;ES46;1=;832;880;602;564;749;891;882;812;642;479;284;183;
01/09/2022;ES46;2-;124;81;55;73;120;342;539;691;747;690;741;742;
01/09/2022;ES46;2=;800;779;751;683;830;814;800;749;603;520;391;229;
01/09/2022;ES47;1-;185;104;95;86;104;345;499;637;688;734;774;824;
01/09/2022;ES47;1=;804;722;741;765;807;849;750;726;643;548;399;291;
01/09/2022;ES47;2-;164;114;93;96;145;325;510;698;661;688;719;797;
01/09/2022;ES47;2=;827;796;796;690;752;812;743;643;558;450;362;285;
01/09/2022;ES48;1-;101;67;58;46;153;1008;2220;2216;1424;962;897;898;
01/09/2022;ES48;1=;851;958;806;735;797;909;833;776;677;527;330;218;
01/09/2022;ES48;2-;116;89;77;47;145;337;530;599;608;686;715;790;
01/09/2022;ES48;2=;924;1473;1420;965;1110;1364;1042;838;642;498;343;200;
01/09/2022;ES49;1-;89;47;28;32;39;183;836;933;543;778;525;559;
01/09/2022;ES49;1=;562;585;527;499;544;586;593;494;384;315;426;269;
01/09/2022;ES49;2-;87;67;32;44;35;30;75;186;292;362;343;349;
01/09/2022;ES49;2=;379;401;517;508;372;364;480;447;405;379;205;132;
01/09/2022;ES50;1-;106;92;55;40;44;42;70;177;312;364;373;398;
01/09/2022;ES50;1=;409;402;430;456;351;368;431;394;377;320;250;211;
01/09/2022;ES50;2-;100;70;51;42;34;33;81;216;385;381;326;346;
01/09/2022;ES50;2=;381;354;356;353;347;366;354;364;328;244;171;145;
01/09/2022;ES51;1-;122;68;47;50;40;56;107;215;323;466;589;411;
01/09/2022;ES51;1=;438;438;429;443;385;407;445;460;402;295;209;161;
01/09/2022;ES51;2-;67;41;35;21;16;44;69;212;346;313;314;283;
01/09/2022;ES51;2=;304;361;338;266;297;319;309;346;323;236;141;124;
01/09/2022;ES52;1-;76;50;54;41;36;48;88;242;570;647;439;434;
01/09/2022;ES52;1=;450;478;536;552;489;518;605;681;460;423;284;217;
01/09/2022;ES52;2-;79;65;53;34;32;42;82;234;447;386;256;271;
01/09/2022;ES52;2=;270;326;344;281;226;285;348;288;356;196;215;137;
01/09/2022;ES53;1-;134;70;39;34;26;39;78;101;229;210;221;213;
01/09/2022;ES53;1=;256;239;207;203;199;258;238;277;251;209;171;110;
01/09/2022;ES53;2-;197;87;98;82;92;123;317;436;433;410;388;455;
01/09/2022;ES53;2=;465;496;431;411;404;480;451;518;479;379;304;246;
01/09/2022;ES54;1-;74;26;30;26;18;44;116;209;239;263;235;267;
01/09/2022;ES54;1=;247;232;246;220;228;253;272;257;249;216;157;109;
01/09/2022;ES54;2-;143;63;39;45;29;39;70;161;236;244;258;256;
01/09/2022;ES54;2=;299;313;306;276;294;321;339;418;319;299;229;179;
01/09/2022;ES55;1-;52;30;26;17;20;27;96;153;226;266;222;264;
01/09/2022;ES55;1=;249;294;265;249;223;245;296;268;243;185;155;102;
01/09/2022;ES55;2-;56;17;19;19;15;38;84;184;158;180;186;201;
01/09/2022;ES55;2=;200;222;216;165;159;176;211;219;183;165;120;99;
01/09/2022;ES56;1-;25;24;18;25;46;124;324;392;403;302;346;352;
01/09/2022;ES56;1=;391;558;630;444;488;680;535;379;267;207;160;103;
01/09/2022;ES56;2-;60;43;16;21;71;284;745;832;548;346;382;376;
01/09/2022;ES56;2=;357;450;346;296;331;367;339;337;278;181;118;104;
01/09/2022;ES57;1-;34;20;23;25;52;147;394;601;717;444;454;494;
01/09/2022;ES57;1=;635;628;569;565;635;678;662;594;454;303;223;118;
01/09/2022;ES57;2-;30;29;7;20;37;110;353;562;586;484;481;477;
01/09/2022;ES57;2=;561;602;566;472;570;644;662;561;435;245;151;107;
01/09/2022;ES58;1-;44;13;21;18;38;116;212;301;300;284;327;330;
01/09/2022;ES58;1=;322;359;311;316;357;421;396;329;226;142;124;89;
01/09/2022;ES58;2-;20;16;13;15;23;67;150;236;213;173;253;321;
01/09/2022;ES58;2=;377;388;340;325;270;248;290;263;247;152;115;71;
01/09/2022;ES59;1-;41;32;20;12;42;97;154;188;224;209;211;292;
01/09/2022;ES59;1=;256;253;252;246;175;216;195;251;195;152;128;83;
01/09/2022;ES59;2-;29;16;18;15;47;125;167;175;194;200;175;185;
01/09/2022;ES59;2=;183;166;139;153;202;212;202;156;123;90;79;59;
01/09/2022;ES60;1-;45;22;34;17;67;169;425;536;505;640;454;471;
01/09/2022;ES60;1=;433;384;332;514;634;471;471;371;284;177;118;92;
01/09/2022;ES60;2-;60;33;20;15;41;104;279;408;390;376;457;518;
01/09/2022;ES60;2=;541;583;499;432;473;546;544;538;459;286;177;115;
02/09/2022;ES01;1-;368;243;186;155;209;579;1607;1758;1608;1442;1503;1533;
02/09/2022;ES01;1=;1803;2167;1881;1332;1237;1394;1281;1415;1106;761;828;874;
02/09/2022;ES01;2-;350;245;142;152;171;278;623;1040;1128;1052;1147;1197;
02/09/2022;ES01;2=;1280;1395;1207;1105;1226;1187;1094;1151;1024;784;664;619;
02/09/2022;ES02;1-;271;231;176;115;104;117;142;295;530;522;506;495;
02/09/2022;ES02;1=;553;505;486;492;494;487;514;549;547;514;423;386;
02/09/2022;ES02;2-;670;488;370;246;199;255;508;1086;1211;1222;1175;1276;
02/09/2022;ES02;2=;1367;1267;1344;1245;1135;1153;1214;1225;1181;1023;1053;948;
02/09/2022;ES03;1-;345;187;171;121;167;155;396;1459;1864;1648;1422;1321;
02/09/2022;ES03;1=;1326;1954;1495;1399;1152;1291;1278;1170;1337;1121;807;548;
02/09/2022;ES03;2-;303;151;98;94;68;72;126;296;656;685;889;933;
02/09/2022;ES03;2=;1163;1199;1307;1448;974;851;1004;861;964;855;608;374;
02/09/2022;ES04;1-;331;196;119;66;71;265;253;856;1059;989;834;776;
02/09/2022;ES04;1=;792;860;784;812;713;762;797;759;796;761;519;412;
02/09/2022;ES04;2-;161;98;81;68;38;70;113;239;403;431;429;491;
02/09/2022;ES04;2=;537;579;988;782;471;494;544;453;453;381;240;196;
02/09/2022;ES05;1-;1342;936;624;492;369;419;734;1060;1622;1717;1887;2350;
02/09/2022;ES05;1=;2486;2823;3506;3555;2822;2825;2731;2513;2435;2204;1848;1736;
02/09/2022;ES05;2-;441;272;183;147;151;270;867;1734;1798;1716;1534;1531;
02/09/2022;ES05;2=;1445;1542;1578;1629;1426;1537;1530;1648;1629;1415;1045;758;
02/09/2022;ES06;1-;78;40;32;38;59;202;540;596;537;563;632;620;
02/09/2022;ES06;1=;642;915;817;526;577;547;526;485;460;270;211;184;
02/09/2022;ES06;2-;83;56;34;40;48;158;416;662;540;557;617;644;
02/09/2022;ES06;2=;678;860;895;505;672;562;520;500;397;273;190;175;
02/09/2022;ES07;1-;896;298;197;109;114;137;636;1482;1764;1558;1526;1838;
02/09/2022;ES07;1=;2081;2704;3714;3603;2303;2570;2492;2195;2040;1668;1387;967;
02/09/2022;ES07;2-;439;249;166;116;162;608;2739;4111;3108;2569;2090;2059;
02/09/2022;ES07;2=;2036;2321;2955;2097;1963;2169;2222;2297;2350;1948;1411;756;
02/09/2022;ES08;1-;645;622;463;338;328;319;452;646;792;871;857;935;
02/09/2022;ES08;1=;943;919;937;881;947;927;903;934;939;893;847;771;
02/09/2022;ES08;2-;673;593;439;340;332;404;437;764;927;893;865;882;
02/09/2022;ES08;2=;931;966;950;937;935;966;950;933;930;919;899;854;
02/09/2022;ES09;1-;568;490;403;318;297;297;396;617;656;934;986;852;
02/09/2022;ES09;1=;796;768;910;904;965;884;819;859;887;953;849;808;
02/09/2022;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2022;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2022;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2022;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2022;ES10;2-;207;144;90;76;101;153;385;542;548;492;467;565;
02/09/2022;ES10;2=;563;598;611;523;509;578;625;643;591;551;469;340;
02/09/2022;ES11;1-;1232;951;103;54;30;187;295;3557;3099;5034;3953;3286;
02/09/2022;ES11;1=;3153;3335;4032;5105;4011;3564;3797;3854;3506;3231;2528;1623;
02/09/2022;ES11;2-;1502;967;459;284;194;200;372;1282;3139;3830;3176;2925;
02/09/2022;ES11;2=;3321;3774;4845;5600;5364;4054;4352;4268;3864;3737;3166;2354;
02/09/2022;ES12;1-;734;571;434;365;463;1026;1787;1805;1803;1886;1846;1749;
02/09/2022;ES12;1=;1589;794;1091;1847;1686;1611;1824;1769;1745;1573;1503;1420;
02/09/2022;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2022;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2022;ES13;1-;472;309;205;193;223;428;1099;1333;1397;1378;1384;1477;
02/09/2022;ES13;1=;1433;1568;1394;1412;1411;1405;1402;1494;1397;1036;901;938;
02/09/2022;ES13;2-;622;441;337;271;282;476;983;1557;1548;1447;1430;1135;
02/09/2022;ES13;2=;1578;1822;1675;1516;1563;1554;1587;1561;1587;1281;1073;1150;
02/09/2022;ES14;1-;63;40;26;27;27;70;142;281;327;270;332;305;
02/09/2022;ES14;1=;324;266;216;234;257;283;258;232;198;156;115;116;
02/09/2022;ES14;2-;51;14;21;11;21;32;76;156;221;221;283;241;
02/09/2022;ES14;2=;276;270;245;196;205;215;192;191;167;120;96;99;
02/09/2022;ES15;1-;157;124;42;37;60;188;660;666;538;567;568;562;
02/09/2022;ES15;1=;598;823;629;442;484;507;436;608;379;232;216;210;
02/09/2022;ES15;2-;47;31;27;21;35;111;413;525;518;480;485;509;
02/09/2022;ES15;2=;562;658;512;358;377;416;384;447;322;180;153;139;
02/09/2022;ES16;1-;365;285;231;222;185;316;844;1015;1129;1158;1256;1412;
02/09/2022;ES16;1=;1522;1520;1529;1324;1367;1359;1278;1288;1034;854;848;896;
02/09/2022;ES16;2-;264;183;150;137;169;426;1269;1536;1442;1333;1331;1306;
02/09/2022;ES16;2=;1241;1341;1093;1023;962;1101;1265;1357;1171;742;611;536;
02/09/2022;ES17;1-;533;337;340;337;407;1194;2659;2957;2747;2657;2498;2496;
02/09/2022;ES17;1=;2394;2578;2201;2070;2394;2401;2505;2615;2400;1652;1304;1211;
02/09/2022;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2022;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2022;ES18;1-;124;75;57;38;41;169;772;842;798;635;652;609;
02/09/2022;ES18;1=;583;612;457;452;511;553;553;575;459;281;258;259;
02/09/2022;ES18;2-;195;120;72;54;60;82;200;378;478;550;602;690;
02/09/2022;ES18;2=;822;1101;1147;662;632;687;734;713;666;462;327;336;
02/09/2022;ES19;1-;205;183;138;115;145;235;482;726;811;838;854;965;
02/09/2022;ES19;1=;915;995;954;870;771;773;849;827;633;543;422;379;
02/09/2022;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2022;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2022;ES20;1-;3895;2814;1587;937;733;839;1408;3860;7312;8312;7366;7014;
02/09/2022;ES20;1=;8057;8853;9999;9999;9999;9469;9686;9708;9262;8814;7249;5453;
02/09/2022;ES20;2-;3592;2240;1243;692;637;949;2551;9480;9999;9999;9722;8214;
02/09/2022;ES20;2=;8644;8843;9692;9999;9139;8691;8963;9033;9106;8556;7385;5314;
02/09/2022;ES21;1-;126;84;53;48;59;149;479;651;628;673;753;847;
02/09/2022;ES21;1=;887;1111;833;686;730;769;754;680;502;355;303;311;
02/09/2022;ES21;2-;208;135;67;66;96;306;862;1397;1348;1210;1237;1274;
02/09/2022;ES21;2=;1183;1293;1118;822;981;866;896;985;845;432;301;289;
02/09/2022;ES22;1-;405;243;192;139;126;389;404;907;1301;1160;1063;1053;
02/09/2022;ES22;1=;1098;1032;1126;961;844;992;922;965;986;859;652;532;
02/09/2022;ES22;2-;632;366;243;167;156;153;272;480;755;852;919;1038;
02/09/2022;ES22;2=;1056;1207;1342;1361;1073;1058;1056;1111;1068;956;791;702;
02/09/2022;ES23;1-;821;608;446;380;313;1308;1162;2783;3054;2858;2276;2217;
02/09/2022;ES23;1=;2196;2056;2131;1956;1899;1923;1999;2185;2369;2018;1515;1218;
02/09/2022;ES23;2-;1387;1088;772;636;489;518;698;1012;1378;1504;1794;2129;
02/09/2022;ES23;2=;2390;2674;3084;2917;2446;2492;2435;2281;2217;1989;1850;1702;
02/09/2022;ES24;1-;225;163;128;97;69;75;96;223;384;469;793;908;
