FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/09/2023;ES34;1=;483;408;316;301;336;360;396;413;338;355;288;254;
01/09/2023;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/09/2023;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/09/2023;ES36;1-;349;222;232;175;244;506;990;1332;1314;1304;1322;1516;
01/09/2023;ES36;1=;1652;2133;1660;1376;1391;1448;1337;1373;1125;940;830;845;
01/09/2023;ES36;2-;244;131;90;110;182;465;1300;1977;1773;1574;1547;1581;
01/09/2023;ES36;2=;1559;2008;1832;1369;1490;1464;1580;1602;1430;1010;692;637;
01/09/2023;ES37;1-;219;138;117;104;149;309;799;1211;1025;1110;1175;1322;
01/09/2023;ES37;1=;1557;1939;1547;1230;1286;1276;1124;1123;804;570;551;483;
01/09/2023;ES37;2-;146;101;57;89;197;683;1481;2033;1829;1580;1513;1497;
01/09/2023;ES37;2=;1560;1858;1455;1180;1286;1264;1216;1346;1135;716;501;433;
01/09/2023;ES38;1-;80;60;40;28;21;43;105;212;394;346;370;355;
01/09/2023;ES38;1=;397;507;654;616;356;434;452;449;381;328;206;141;
01/09/2023;ES38;2-;54;19;25;17;18;46;143;317;368;294;254;311;
01/09/2023;ES38;2=;260;366;383;349;320;361;359;334;324;260;149;113;
01/09/2023;ES39;1-;484;347;197;99;71;92;205;850;1901;2002;1418;1186;
01/09/2023;ES39;1=;1228;1177;1503;2146;1653;1308;1319;1424;1291;1289;1116;669;
01/09/2023;ES39;2-;618;391;185;95;58;61;140;447;1314;1670;1213;1204;
01/09/2023;ES39;2=;1276;1430;1729;2144;2279;1552;1561;1559;1420;1350;1095;704;
01/09/2023;ES40;1-;191;117;85;81;167;400;1068;1468;1379;1269;1375;1347;
01/09/2023;ES40;1=;1541;1740;1396;1229;1178;1231;1325;1242;1017;700;549;513;
01/09/2023;ES40;2-;263;163;132;122;182;507;1186;1268;1263;1208;1470;1435;
01/09/2023;ES40;2=;1502;1916;1736;1392;1449;1312;1234;1275;1126;710;625;565;
01/09/2023;ES41;1-;219;137;97;114;191;413;827;992;873;856;847;974;
01/09/2023;ES41;1=;996;1072;893;742;943;945;867;861;736;530;486;396;
01/09/2023;ES41;2-;150;122;91;75;142;270;594;796;833;853;832;824;
01/09/2023;ES41;2=;836;1087;923;811;789;746;720;749;606;492;420;342;
01/09/2023;ES42;1-;107;78;72;51;74;173;375;482;482;492;896;543;
01/09/2023;ES42;1=;1028;623;530;857;863;852;798;769;643;457;362;229;
01/09/2023;ES42;2-;110;64;35;40;62;200;413;693;685;625;599;628;
01/09/2023;ES42;2=;650;773;627;495;569;548;554;537;432;298;262;233;
01/09/2023;ES43;1-;43;23;17;12;16;40;111;247;278;223;189;199;
01/09/2023;ES43;1=;196;178;191;162;153;176;169;171;202;163;91;61;
01/09/2023;ES43;2-;150;59;71;50;28;49;111;221;286;347;365;373;
01/09/2023;ES43;2=;401;449;520;520;440;436;429;420;410;366;292;245;
01/09/2023;ES44;1-;412;305;212;191;235;457;805;1292;1419;1455;1679;1617;
01/09/2023;ES44;1=;1820;2073;1903;1473;1500;1618;1558;1549;1248;986;787;640;
01/09/2023;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/09/2023;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/09/2023;ES45;1-;773;561;195;167;213;527;1370;1693;1510;1495;1586;1627;
01/09/2023;ES45;1=;1591;1667;1486;1387;1480;1439;1442;1507;1339;1025;919;838;
01/09/2023;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/09/2023;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/09/2023;ES46;1-;150;99;69;98;195;451;679;709;645;680;722;741;
01/09/2023;ES46;1=;901;967;727;712;786;857;883;811;639;508;363;254;
01/09/2023;ES46;2-;176;112;66;85;136;340;525;713;764;657;772;744;
01/09/2023;ES46;2=;807;809;822;678;775;815;778;834;666;537;409;326;
01/09/2023;ES47;1-;197;120;99;102;100;409;431;559;610;668;661;721;
01/09/2023;ES47;1=;762;718;733;947;693;703;738;669;906;494;456;382;
01/09/2023;ES47;2-;185;135;125;115;133;330;497;644;575;619;713;736;
01/09/2023;ES47;2=;736;770;702;645;662;711;685;642;580;472;434;373;
01/09/2023;ES48;1-;133;98;62;64;163;1072;1943;1733;1162;893;946;998;
01/09/2023;ES48;1=;916;1104;882;789;791;882;937;802;738;558;383;311;
01/09/2023;ES48;2-;113;101;98;71;151;335;536;548;580;693;740;811;
01/09/2023;ES48;2=;1072;1794;1604;989;892;920;871;832;682;487;387;266;
01/09/2023;ES49;1-;91;50;29;34;48;183;528;639;522;552;580;623;
01/09/2023;ES49;1=;631;653;567;535;583;559;530;531;464;340;317;349;
01/09/2023;ES49;2-;107;69;31;37;32;38;86;183;294;359;372;376;
01/09/2023;ES49;2=;418;406;552;604;343;390;388;346;365;405;239;129;
01/09/2023;ES50;1-;192;98;62;67;47;55;79;176;307;334;357;350;
01/09/2023;ES50;1=;382;444;464;422;339;337;315;350;319;314;259;211;
01/09/2023;ES50;2-;121;89;71;77;39;61;83;172;374;378;335;367;
01/09/2023;ES50;2=;339;364;403;394;294;309;305;289;317;285;196;161;
01/09/2023;ES51;1-;121;57;49;49;51;47;89;220;297;386;404;560;
01/09/2023;ES51;1=;411;410;457;478;316;335;377;357;324;280;191;143;
01/09/2023;ES51;2-;78;48;40;26;25;31;61;167;318;308;278;315;
01/09/2023;ES51;2=;325;320;325;265;231;300;293;319;268;233;138;91;
01/09/2023;ES52;1-;81;82;38;25;36;49;80;254;506;487;415;393;
01/09/2023;ES52;1=;640;489;554;565;445;438;432;459;429;314;246;224;
01/09/2023;ES52;2-;334;356;48;22;35;50;251;244;339;289;225;235;
01/09/2023;ES52;2=;289;313;345;332;237;324;314;350;296;224;198;147;
01/09/2023;ES53;1-;138;67;63;32;33;36;81;102;151;234;207;231;
01/09/2023;ES53;1=;217;275;264;198;222;240;293;322;255;246;225;179;
01/09/2023;ES53;2-;182;103;107;87;89;124;287;357;368;390;380;397;
01/09/2023;ES53;2=;407;498;474;370;400;462;499;472;467;424;355;297;
01/09/2023;ES54;1-;97;83;37;37;26;47;103;185;216;239;244;254;
01/09/2023;ES54;1=;241;274;262;218;234;226;249;256;257;239;186;132;
01/09/2023;ES54;2-;126;89;61;45;33;50;95;175;235;227;277;326;
01/09/2023;ES54;2=;332;375;355;296;342;325;324;328;352;273;253;219;
01/09/2023;ES55;1-;75;33;22;21;16;33;85;134;222;223;263;249;
01/09/2023;ES55;1=;233;288;264;232;237;235;288;282;236;210;163;118;
01/09/2023;ES55;2-;53;53;19;22;11;34;107;125;145;157;202;199;
01/09/2023;ES55;2=;217;230;265;257;168;176;211;228;194;182;164;78;
01/09/2023;ES56;1-;62;22;18;30;47;122;247;295;301;343;349;352;
01/09/2023;ES56;1=;428;610;669;411;406;401;408;355;266;224;169;156;
01/09/2023;ES56;2-;62;31;40;34;55;221;564;606;387;326;317;396;
01/09/2023;ES56;2=;440;395;303;270;306;336;373;294;291;167;124;138;
01/09/2023;ES57;1-;58;37;35;40;58;149;379;485;404;437;465;457;
01/09/2023;ES57;1=;557;616;559;501;811;534;485;481;397;288;249;204;
01/09/2023;ES57;2-;46;34;19;21;32;130;341;586;464;392;453;432;
01/09/2023;ES57;2=;476;597;512;409;433;479;499;483;409;224;158;124;
01/09/2023;ES58;1-;40;23;28;21;55;121;217;296;273;268;288;320;
01/09/2023;ES58;1=;339;543;321;484;329;344;358;308;217;168;122;132;
01/09/2023;ES58;2-;31;19;6;20;38;55;124;174;185;160;201;243;
01/09/2023;ES58;2=;252;272;228;192;217;252;255;242;225;148;119;89;
01/09/2023;ES59;1-;44;29;21;27;39;97;116;181;179;209;235;248;
01/09/2023;ES59;1=;239;261;242;203;265;276;181;255;201;183;150;107;
01/09/2023;ES59;2-;29;14;16;29;42;109;155;168;164;161;161;163;
01/09/2023;ES59;2=;166;160;166;161;201;220;203;161;138;122;77;76;
01/09/2023;ES60;1-;48;33;27;30;44;135;351;439;441;431;429;441;
01/09/2023;ES60;1=;603;404;486;507;652;446;614;559;267;174;152;102;
01/09/2023;ES60;2-;69;37;25;33;24;103;189;294;358;361;447;449;
01/09/2023;ES60;2=;487;506;474;331;398;409;471;391;370;289;181;149;
02/09/2023;ES01;1-;740;637;478;463;378;492;305;449;606;695;960;1271;
02/09/2023;ES01;1=;1613;1803;1830;1001;1048;1107;1274;1319;1215;950;875;950;
02/09/2023;ES01;2-;515;334;279;222;212;285;217;278;391;548;743;830;
