FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/10/2021;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2021;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2021;ES26;1-;194;158;168;97;74;78;243;190;253;271;402;386
01/10/2021;ES26;1=;370;369;327;322;343;345;367;367;357;372;376;344
01/10/2021;ES26;2-;223;201;107;104;88;83;126;218;281;316;407;414
01/10/2021;ES26;2=;385;362;341;338;363;352;392;364;318;345;398;273
01/10/2021;ES27;1-;677;407;284;338;332;337;582;1115;1605;1901;1722;1822
01/10/2021;ES27;1=;1470;1487;1825;1649;1694;1840;1873;1696;1321;1787;1505;1316
01/10/2021;ES27;2-;512;355;267;264;301;674;861;1219;1030;1093;1157;1271
01/10/2021;ES27;2=;1485;1548;1386;1148;1048;1169;1075;1126;1144;1065;915;885
01/10/2021;ES28;1-;118;55;40;52;95;275;517;736;757;633;762;855
01/10/2021;ES28;1=;1033;1403;1168;1097;1132;1016;843;849;666;523;428;342
01/10/2021;ES28;2-;129;75;55;68;158;419;1299;1566;1265;864;878;952
01/10/2021;ES28;2=;973;1140;987;1005;901;908;913;885;707;483;379;266
01/10/2021;ES29;1-;888;575;347;321;310;452;1086;1973;2357;2326;1925;1989
01/10/2021;ES29;1=;1962;2229;2294;2335;2218;2366;2363;2267;2243;1827;1736;1548
01/10/2021;ES29;2-;938;517;294;249;211;310;912;1639;1961;2175;2083;1980
01/10/2021;ES29;2=;2217;2157;2325;2422;2244;2249;2159;2341;2126;2125;1705;1280
01/10/2021;ES30;1-;120;76;67;53;60;59;297;472;415;481;408;424
01/10/2021;ES30;1=;469;499;467;436;461;562;530;493;465;436;343;274
01/10/2021;ES30;2-;147;101;75;94;76;312;970;627;1310;1069;857;790
01/10/2021;ES30;2=;811;893;855;868;877;966;1040;1004;1018;930;240;471
01/10/2021;ES31;1-;81;57;40;43;35;40;56;133;323;331;232;310
01/10/2021;ES31;1=;309;397;550;469;334;357;329;305;379;327;163;117
01/10/2021;ES31;2-;68;57;32;36;25;31;83;284;566;564;340;313
01/10/2021;ES31;2=;306;320;359;415;334;356;322;291;272;226;136;89
01/10/2021;ES32;1-;238;202;99;104;80;118;205;453;699;713;673;606
01/10/2021;ES32;1=;644;634;672;666;623;633;684;711;700;620;517;370
01/10/2021;ES32;2-;288;206;110;77;67;66;167;211;286;403;358;428
01/10/2021;ES32;2=;445;506;467;414;406;424;443;492;475;514;381;362
01/10/2021;ES33;1-;181;91;56;61;84;138;541;1817;2184;2007;1401;1437
01/10/2021;ES33;1=;1309;1650;1987;1957;1569;1550;1681;1663;1427;936;812;276
01/10/2021;ES33;2-;222;72;50;38;39;51;178;641;1135;970;707;774
01/10/2021;ES33;2=;843;1041;1421;1453;1324;1213;1163;988;939;820;448;351
01/10/2021;ES34;1-;165;126;113;85;90;219;332;458;407;544;563;447
01/10/2021;ES34;1=;454;374;300;251;289;306;334;337;321;280;253;204
01/10/2021;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
