FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/07/2023;ES16;2=;1291;1385;1202;1124;1205;1156;1223;1288;1256;769;688;580;
01/07/2023;ES17;1-;787;438;245;198;188;181;358;1524;1900;2646;2753;2645;
01/07/2023;ES17;1=;2417;2204;2224;2102;2239;2355;2320;2408;2328;2121;1963;1177;
01/07/2023;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/07/2023;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/07/2023;ES18;1-;160;132;105;54;55;169;787;939;798;689;663;613;
01/07/2023;ES18;1=;563;598;473;423;511;504;551;534;450;297;256;272;
01/07/2023;ES18;2-;306;200;120;67;71;85;219;445;545;670;636;778;
01/07/2023;ES18;2=;825;1302;1328;741;657;731;813;742;730;607;479;525;
01/07/2023;ES19;1-;284;196;175;132;150;290;522;804;880;827;881;888;
01/07/2023;ES19;1=;836;913;827;789;797;802;765;741;684;481;475;424;
01/07/2023;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/07/2023;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/07/2023;ES20;1-;4592;3619;2069;1209;918;933;1664;4274;7436;8111;7745;7568;
01/07/2023;ES20;1=;8332;9592;9999;9999;9999;9999;9714;9602;8794;8816;6925;5812;
01/07/2023;ES20;2-;3821;2769;1395;793;595;1047;2794;9308;9999;9999;9404;8462;
01/07/2023;ES20;2=;8660;8663;9188;9999;9286;7769;8146;7984;7887;7653;6581;5001;
01/07/2023;ES21;1-;125;95;60;49;64;141;462;688;670;729;837;850;
01/07/2023;ES21;1=;967;1113;841;731;737;736;667;656;497;358;335;299;
01/07/2023;ES21;2-;185;112;77;69;91;271;910;1586;1535;1285;1278;1256;
01/07/2023;ES21;2=;1292;1617;1316;991;1021;1006;1034;1033;864;387;320;325;
01/07/2023;ES22;1-;532;350;244;171;151;215;467;850;1160;1046;953;1025;
01/07/2023;ES22;1=;1064;1020;1058;939;840;841;939;941;942;799;633;594;
01/07/2023;ES22;2-;727;514;287;218;153;187;307;489;697;858;1001;1013;
01/07/2023;ES22;2=;1127;1177;1244;1366;1184;1065;1074;1035;1004;1034;746;735;
01/07/2023;ES23;1-;1337;912;613;509;436;530;1392;2875;3242;2812;2471;2376;
01/07/2023;ES23;1=;2171;2259;2212;1889;1896;2032;1939;2120;2233;2109;1557;1364;
01/07/2023;ES23;2-;1846;1483;1106;842;559;602;866;1053;1432;1735;1936;2152;
01/07/2023;ES23;2=;2447;2455;2610;2743;2535;2368;2325;2076;2203;2068;1929;1756;
01/07/2023;ES24;1-;322;259;147;108;78;82;102;203;334;408;464;543;
01/07/2023;ES24;1=;644;589;688;684;497;444;496;475;499;421;412;347;
01/07/2023;ES24;2-;391;247;176;121;116;110;154;407;588;551;612;561;
01/07/2023;ES24;2=;557;546;523;466;479;454;514;531;521;475;345;304;
01/07/2023;ES25;1-;138;125;118;84;83;68;89;120;185;193;194;169;
01/07/2023;ES25;1=;159;185;188;156;157;178;175;153;183;173;155;164;
01/07/2023;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/07/2023;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/07/2023;ES26;1-;235;199;182;124;141;85;121;176;241;275;401;356;
01/07/2023;ES26;1=;334;311;293;320;317;274;344;359;324;354;306;273;
