FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/06/2021;ES29;2=;108;217;246;254;303;369;314;257;201;149;88;59
01/06/2021;ES30;1-;31;16;32;12;48;0;0;1083;860;609;567;582
01/06/2021;ES30;1=;348;173;241;238;639;569;497;406;277;162;108;18
01/06/2021;ES30;2-;148;81;66;46;44;97;202;443;1302;1223;958;842
01/06/2021;ES30;2=;987;827;803;807;676;775;804;863;727;558;412;277
01/06/2021;ES31;1-;51;30;26;36;16;61;58;160;288;338;264;301
01/06/2021;ES31;1=;350;373;531;367;272;333;340;369;388;273;147;108
01/06/2021;ES31;2-;50;29;13;26;26;31;74;195;530;591;351;289
01/06/2021;ES31;2=;311;268;294;305;272;309;315;306;265;210;118;73
01/06/2021;ES32;1-;137;79;58;48;53;61;162;429;700;702;633;680
01/06/2021;ES32;1=;647;627;610;582;561;599;579;569;522;420;318;204
01/06/2021;ES32;2-;76;57;38;26;48;38;66;129;211;245;260;317
01/06/2021;ES32;2=;327;373;355;318;277;297;283;305;278;250;185;147
01/06/2021;ES33;1-;184;80;54;51;75;112;472;1601;2129;2118;1666;1385
01/06/2021;ES33;1=;1411;1451;1736;1493;1281;1467;1592;1448;1415;1126;659;383
01/06/2021;ES33;2-;118;44;43;40;33;44;167;600;1055;975;742;686
01/06/2021;ES33;2=;768;866;1277;1473;994;1013;1226;1178;910;632;392;222
01/06/2021;ES34;1-;71;72;44;53;44;58;82;222;429;489;451;367
01/06/2021;ES34;1=;341;299;262;247;243;319;253;220;199;165;122;143
01/06/2021;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2021;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2021;ES36;1-;137;51;51;36;75;360;1212;2066;1936;1504;1685;1731
01/06/2021;ES36;1=;1886;2020;1632;1497;1538;1742;1893;1591;1198;803;693;439
01/06/2021;ES36;2-;85;54;47;37;104;457;1637;2430;2243;2046;2101;1920
01/06/2021;ES36;2=;2019;2240;2057;1975;2003;2113;2016;1653;1091;677;560;289
01/06/2021;ES37;1-;113;60;38;45;100;332;1062;2043;1742;1449;1601;1744
01/06/2021;ES37;1=;1966;2130;1918;1752;1958;2006;2015;1646;1074;673;484;311
01/06/2021;ES37;2-;77;34;32;75;164;691;1668;2542;2521;2164;1918;1800
01/06/2021;ES37;2=;1964;2234;1884;2039;1865;2035;1817;1561;1031;629;386;196
01/06/2021;ES38;1-;51;14;10;6;7;20;113;303;870;702;505;547
01/06/2021;ES38;1=;546;693;712;686;538;696;693;744;569;385;231;139
01/06/2021;ES38;2-;37;12;13;9;9;52;180;568;929;624;440;465
01/06/2021;ES38;2=;479;533;580;481;468;502;571;500;413;274;174;86
01/06/2021;ES39;1-;428;202;84;30;32;44;135;953;2358;2976;2595;1655
01/06/2021;ES39;1=;1465;1463;1679;2074;1813;1559;1647;1762;1610;1436;1076;625
01/06/2021;ES39;2-;401;187;64;34;28;47;105;502;1705;2213;1711;1394
01/06/2021;ES39;2=;1385;1538;1713;2200;2287;1823;2165;2212;1963;1552;1121;745
01/06/2021;ES40;1-;55;36;45;51;94;248;752;1028;955;910;846;915
01/06/2021;ES40;1=;911;942;916;867;946;971;876;773;600;454;320;203
01/06/2021;ES40;2-;99;50;30;48;118;529;1341;1558;1488;1290;1186;1224
01/06/2021;ES40;2=;1356;1741;1280;1236;1297;1469;1623;1342;1069;644;459;259
01/06/2021;ES41;1-;138;64;39;60;144;469;988;1246;1139;980;1078;1070
01/06/2021;ES41;1=;1123;1109;914;940;994;1066;1023;914;699;563;365;215
01/06/2021;ES41;2-;83;54;39;48;110;226;601;886;1279;977;920;907
01/06/2021;ES41;2=;1031;1112;1003;970;1017;1089;1006;823;620;482;309;162
01/06/2021;ES42;1-;92;109;17;18;50;344;557;1079;1357;836;850;869
01/06/2021;ES42;1=;1260;1149;923;769;768;1247;834;749;489;302;216;321
01/06/2021;ES42;2-;34;27;11;13;33;179;511;1029;1127;873;831;785
01/06/2021;ES42;2=;855;965;806;783;817;905;777;694;459;308;214;100
01/06/2021;ES43;1-;108;36;30;31;51;111;329;816;1079;946;671;629
01/06/2021;ES43;1=;652;597;687;570;606;649;583;538;537;418;275;155
01/06/2021;ES43;2-;112;46;48;28;15;47;96;368;488;563;493;553
01/06/2021;ES43;2=;592;629;729;672;577;619;645;646;600;481;363;253
01/06/2021;ES44;1-;152;55;50;52;97;469;934;1652;1855;1897;2030;2024
01/06/2021;ES44;1=;2142;2238;1966;1894;1998;2140;2099;1825;1234;727;612;438
01/06/2021;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2021;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2021;ES45;1-;202;73;61;57;105;495;1547;2225;2130;1828;1779;1878
01/06/2021;ES45;1=;1945;2124;1849;1900;1993;1863;1919;1775;1305;863;794;584
01/06/2021;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2021;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2021;ES46;1-;70;45;33;38;72;0;0;867;905;784;817;1026
01/06/2021;ES46;1=;972;673;819;811;966;994;969;835;689;493;254;124
01/06/2021;ES46;2-;86;60;43;118;322;678;1043;1212;842;798;762;1044
01/06/2021;ES46;2=;588;710;911;888;910;1025;937;756;662;510;297;141
01/06/2021;ES47;1-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2021;ES47;1=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2021;ES47;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2021;ES47;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2021;ES48;1-;59;73;30;35;134;884;2003;2295;1721;1075;978;900
01/06/2021;ES48;1=;780;887;889;869;850;922;846;723;538;463;245;139
