FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/04/2022;ES16;2-;296;187;179;149;208;497;1352;1594;1605;1502;1436;1524;
01/04/2022;ES16;2=;1467;1450;1329;1328;1468;1471;1440;1535;1457;1032;677;643;
01/04/2022;ES17;1-;509;370;270;275;411;1255;2611;3024;2743;2705;2670;2688;
01/04/2022;ES17;1=;2588;2779;2512;2371;2629;2770;2691;2857;2660;1787;1350;1328;
01/04/2022;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/04/2022;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/04/2022;ES18;1-;124;78;51;50;46;214;1026;1227;891;743;756;693;
01/04/2022;ES18;1=;675;710;767;699;681;699;742;665;508;336;259;290;
01/04/2022;ES18;2-;190;132;79;64;59;72;268;560;630;672;727;782;
01/04/2022;ES18;2=;913;1396;1554;933;854;844;812;928;756;589;452;453;
01/04/2022;ES19;1-;218;162;135;131;139;274;540;869;1028;884;970;956;
01/04/2022;ES19;1=;970;1079;1060;894;938;962;882;999;903;715;509;494;
01/04/2022;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/04/2022;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/04/2022;ES20;1-;5565;2633;1441;998;825;796;1396;4131;8399;9794;8961;6638;
01/04/2022;ES20;1=;5852;8567;8551;7900;8733;8444;8468;6562;6607;5242;4788;4072;
01/04/2022;ES20;2-;6649;0;933;619;557;830;2751;9999;9999;9999;9999;9241;
01/04/2022;ES20;2=;9039;9378;9999;9999;7044;9635;9999;9999;9999;9317;8323;5487;
01/04/2022;ES21;1-;146;63;48;68;77;132;623;1270;920;755;854;870;
01/04/2022;ES21;1=;956;1209;1039;1051;1020;956;951;940;738;527;401;393;
01/04/2022;ES21;2-;166;102;80;74;103;300;983;1854;1730;1293;1343;1310;
01/04/2022;ES21;2=;1395;1748;1779;1497;1522;1395;1363;1394;1229;554;413;392;
01/04/2022;ES22;1-;451;254;163;134;111;164;453;1093;1544;1368;1062;1045;
01/04/2022;ES22;1=;1113;1142;1268;1229;1054;1110;1101;1113;1124;1013;745;691;
01/04/2022;ES22;2-;568;368;233;184;152;162;317;646;956;1012;996;1231;
01/04/2022;ES22;2=;1251;1237;1428;1653;1442;1373;1375;1385;1352;1248;958;833;
01/04/2022;ES23;1-;955;687;528;408;410;478;1334;3277;3674;3384;2760;2407;
01/04/2022;ES23;1=;1998;2376;2451;2455;2147;2184;2277;2477;2460;2324;1734;1349;
01/04/2022;ES23;2-;1628;1253;834;750;567;537;840;1147;1521;1742;1934;2330;
01/04/2022;ES23;2=;2512;2607;3047;2841;2769;2796;2670;2487;2582;2407;2138;1886;
01/04/2022;ES24;1-;303;185;131;87;92;85;114;207;462;579;559;657;
01/04/2022;ES24;1=;661;758;922;861;646;607;633;654;722;717;523;446;
01/04/2022;ES24;2-;236;174;113;81;84;88;162;481;862;784;664;686;
01/04/2022;ES24;2=;643;653;649;587;588;587;630;657;675;639;401;354;
01/04/2022;ES25;1-;148;134;99;86;74;76;90;121;170;193;239;207;
01/04/2022;ES25;1=;187;187;213;192;172;174;157;196;187;220;194;192;
01/04/2022;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/04/2022;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/04/2022;ES26;1-;194;212;121;102;111;91;102;133;277;250;345;289;
01/04/2022;ES26;1=;327;289;397;301;270;291;317;328;300;316;338;288;
01/04/2022;ES26;2-;256;251;189;139;122;108;141;196;289;331;385;380;
01/04/2022;ES26;2=;381;351;338;291;306;300;342;355;293;354;347;324;
01/04/2022;ES27;1-;903;918;308;435;389;468;709;1344;1892;304;747;1010;
01/04/2022;ES27;1=;119;1217;1126;1626;416;1081;428;1303;1284;1081;909;869;
01/04/2022;ES27;2-;538;385;338;361;347;521;743;968;909;1077;1186;1183;
01/04/2022;ES27;2=;1239;1552;1428;1082;1137;1138;1101;1145;1138;1017;954;1022;
01/04/2022;ES28;1-;101;59;48;44;77;254;499;738;667;656;652;744;
01/04/2022;ES28;1=;884;1222;1084;960;1156;912;766;775;606;435;405;311;
01/04/2022;ES28;2-;103;85;75;84;150;474;1271;1527;1334;915;821;945;
01/04/2022;ES28;2=;952;1180;1084;1049;883;905;1026;943;742;474;409;283;
01/04/2022;ES29;1-;902;454;298;284;264;351;813;1618;2044;1930;1556;1631;
01/04/2022;ES29;1=;1615;1744;1941;1828;1685;1839;1820;1721;1676;1551;1209;1093;
01/04/2022;ES29;2-;1008;513;350;271;226;344;917;1703;2059;2215;2104;2207;
01/04/2022;ES29;2=;2193;2254;2366;2377;2154;2463;2332;2474;2434;2164;1731;1337;
01/04/2022;ES30;1-;152;127;94;65;80;84;98;198;393;425;386;371;
01/04/2022;ES30;1=;391;468;513;468;461;531;479;443;531;494;312;280;
01/04/2022;ES30;2-;266;167;122;111;98;96;213;562;1068;988;773;703;
01/04/2022;ES30;2=;720;736;791;813;778;845;827;864;902;892;540;400;
01/04/2022;ES31;1-;65;49;50;40;42;37;60;145;304;336;258;270;
01/04/2022;ES31;1=;324;353;526;445;332;342;359;311;368;266;185;123;
01/04/2022;ES31;2-;53;44;40;34;22;36;74;223;577;573;337;296;
01/04/2022;ES31;2=;294;266;316;307;301;316;308;314;274;241;138;67;
01/04/2022;ES32;1-;250;185;98;81;76;116;211;498;704;696;677;659;
01/04/2022;ES32;1=;659;681;667;676;547;582;712;757;727;744;476;380;
01/04/2022;ES32;2-;234;177;96;88;75;84;120;196;301;356;369;399;
01/04/2022;ES32;2=;427;456;488;413;395;449;433;423;431;454;389;340;
01/04/2022;ES33;1-;288;119;81;70;83;98;318;1698;2190;1894;1375;1225;
01/04/2022;ES33;1=;1248;1005;1860;1758;1534;53;1551;909;1494;1368;791;508;
01/04/2022;ES33;2-;200;84;66;40;42;51;184;639;1158;958;751;712;
01/04/2022;ES33;2=;760;965;1437;1251;1197;1043;1062;902;801;719;542;318;
01/04/2022;ES34;1-;200;190;139;127;141;143;185;282;409;478;515;444;
01/04/2022;ES34;1=;427;371;327;263;285;324;336;335;380;334;279;240;
01/04/2022;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/04/2022;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/04/2022;ES36;1-;611;362;294;250;295;453;1193;1871;1700;1420;1568;1696;
01/04/2022;ES36;1=;1809;2179;1929;1706;1665;1559;1544;1650;1486;1106;957;1114;
01/04/2022;ES36;2-;256;163;121;108;164;457;1445;2360;2179;1743;1783;1753;
01/04/2022;ES36;2=;1797;2045;2324;1821;1865;1886;1786;1878;1710;936;780;732;
01/04/2022;ES37;1-;308;197;160;113;183;354;1139;1971;1622;1370;1567;1730;
01/04/2022;ES37;1=;1914;2339;2151;1870;2029;1819;1685;1693;1270;878;716;721;
01/04/2022;ES37;2-;207;114;82;92;216;799;1901;2645;2204;1919;1939;1895;
01/04/2022;ES37;2=;2023;2403;2219;2128;1878;1918;1888;2058;1670;927;642;517;
01/04/2022;ES38;1-;69;21;19;15;15;26;111;315;828;603;446;379;
01/04/2022;ES38;1=;527;625;694;787;662;753;638;550;543;391;269;196;
01/04/2022;ES38;2-;46;80;22;7;19;37;206;616;806;554;393;346;
01/04/2022;ES38;2=;391;484;595;455;535;523;496;487;416;298;213;126;
01/04/2022;ES39;1-;466;305;134;89;45;74;147;571;2228;2707;2012;1502;
01/04/2022;ES39;1=;1620;1671;2224;162;1798;1408;2263;2113;1739;1742;1497;1040;
01/04/2022;ES39;2-;911;0;120;75;60;95;206;1215;3318;3654;2738;1794;
01/04/2022;ES39;2=;1684;1652;1987;2796;2560;1821;1968;1753;1751;1834;1602;934;
01/04/2022;ES40;1-;238;169;174;163;222;303;704;969;865;796;933;2102;
01/04/2022;ES40;1=;2246;2460;1030;990;986;954;926;971;873;560;373;412;
01/04/2022;ES40;2-;277;195;149;143;245;532;1578;1781;1639;1433;1430;1432;
01/04/2022;ES40;2=;1723;2323;2186;1788;1651;1682;1511;1540;1498;1015;701;797;
01/04/2022;ES41;1-;169;124;118;116;213;449;923;1128;1040;922;947;1019;
01/04/2022;ES41;1=;1028;1085;983;888;962;987;955;978;804;690;561;479;
01/04/2022;ES41;2-;142;89;62;74;126;282;585;970;1076;825;911;916;
01/04/2022;ES41;2=;994;1330;1187;1071;1058;950;926;901;704;542;426;375;
01/04/2022;ES42;1-;207;146;112;106;156;252;546;988;810;661;732;721;
01/04/2022;ES42;1=;811;864;796;759;750;762;742;701;605;437;397;428;
01/04/2022;ES42;2-;154;112;87;51;75;209;465;928;1023;742;764;786;
01/04/2022;ES42;2=;833;922;871;723;819;741;713;680;687;399;343;351;
01/04/2022;ES43;1-;199;142;115;93;115;165;377;788;916;722;588;524;
01/04/2022;ES43;1=;637;682;686;612;611;679;623;685;637;559;351;323;
01/04/2022;ES43;2-;232;140;89;83;58;63;137;325;480;486;471;400;
01/04/2022;ES43;2=;542;618;669;718;607;632;562;561;582;506;448;327;
01/04/2022;ES44;1-;513;333;270;288;306;598;937;1615;1896;1913;1881;2050;
01/04/2022;ES44;1=;2067;2310;2192;1923;1976;1948;1861;1889;1649;1337;912;816;
01/04/2022;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/04/2022;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/04/2022;ES45;1-;553;345;233;210;229;677;1880;2227;1848;1828;1909;1872;
01/04/2022;ES45;1=;1956;1949;1862;1718;1798;1895;1806;1855;1597;1312;1121;1078;
01/04/2022;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/04/2022;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/04/2022;ES46;1-;99;78;65;82;195;532;791;775;839;836;803;860;
01/04/2022;ES46;1=;988;1115;960;899;1085;1021;917;957;597;554;328;240;
01/04/2022;ES46;2-;102;83;59;72;124;363;714;936;861;815;766;887;
01/04/2022;ES46;2=;928;949;926;1056;904;934;943;882;727;594;411;338;
01/04/2022;ES47;1-;203;129;118;96;153;349;637;780;773;756;744;863;
01/04/2022;ES47;1=;868;808;779;873;872;838;841;825;755;608;523;492;
01/04/2022;ES47;2-;201;165;138;108;174;356;580;744;729;734;744;796;
01/04/2022;ES47;2=;794;898;874;766;737;776;730;733;698;520;464;449;
01/04/2022;ES48;1-;71;57;48;54;136;1040;2117;2013;1475;898;896;908;
01/04/2022;ES48;1=;915;1075;1033;903;923;928;878;802;629;522;347;277;
01/04/2022;ES48;2-;96;66;65;74;154;385;627;884;842;756;878;987;
01/04/2022;ES48;2=;1270;2204;2069;1464;1352;1362;1170;1110;811;567;406;326;
01/04/2022;ES49;1-;125;46;45;49;67;269;926;1026;693;629;607;627;
01/04/2022;ES49;1=;701;717;700;651;663;643;634;609;555;449;345;351;
01/04/2022;ES49;2-;101;57;41;38;31;42;75;209;398;496;400;412;
01/04/2022;ES49;2=;486;535;636;742;496;541;540;530;435;387;279;157;
