FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
08/01/2021;ES23;2=;0;0;0;1802;1570;1533;1256;1110;791;546;352;231
08/01/2021;ES24;1-;94;47;30;19;19;21;75;128;173;263;353;284
08/01/2021;ES24;1=;0;0;0;299;240;258;196;191;156;68;32;56
08/01/2021;ES24;2-;82;68;40;29;42;30;65;143;265;324;328;288
08/01/2021;ES24;2=;0;0;0;239;204;239;221;136;108;58;45;23
08/01/2021;ES25;1-;92;29;26;15;20;26;50;63;125;148;155;192
08/01/2021;ES25;1=;0;0;0;159;140;110;81;66;32;25;21;17
08/01/2021;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
08/01/2021;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
08/01/2021;ES26;1-;141;73;51;42;39;57;58;123;200;304;305;336
08/01/2021;ES26;1=;0;0;0;251;227;222;238;224;145;63;34;33
08/01/2021;ES26;2-;140;58;36;30;27;34;54;134;210;327;371;380
08/01/2021;ES26;2=;0;0;0;281;245;246;202;146;80;36;24;23
08/01/2021;ES27;1-;578;250;132;116;102;133;383;712;1136;1270;1397;1376
08/01/2021;ES27;1=;0;0;0;1255;1132;1187;1078;772;603;320;222;153
08/01/2021;ES27;2-;100;252;57;54;96;185;374;506;572;729;831;910
08/01/2021;ES27;2=;1046;921;712;678;670;533;429;210;205;98;85;41
08/01/2021;ES28;1-;36;37;24;18;45;170;296;374;487;548;626;768
08/01/2021;ES28;1=;858;719;525;455;416;387;328;304;149;74;51;27
08/01/2021;ES28;2-;45;30;22;29;82;278;518;736;722;622;699;721
08/01/2021;ES28;2=;849;622;480;417;413;347;290;245;114;84;42;24
08/01/2021;ES29;1-;1184;1525;1206;1057;351;608;1057;1373;1461;1466;1779;1796
08/01/2021;ES29;1=;0;0;0;1367;1144;1279;1304;889;501;258;204;133
08/01/2021;ES29;2-;370;223;120;104;90;161;413;867;1142;1374;1379;1696
08/01/2021;ES29;2=;0;0;0;1427;1143;1198;1036;876;659;329;254;137
08/01/2021;ES30;1-;118;41;44;43;44;49;86;133;232;311;344;392
08/01/2021;ES30;1=;0;0;0;288;270;291;270;210;179;124;64;27
08/01/2021;ES30;2-;116;67;50;50;45;120;167;371;568;622;680;636
08/01/2021;ES30;2=;0;0;0;488;431;472;414;316;235;175;60;33
08/01/2021;ES31;1-;49;42;8;14;8;33;50;108;156;180;222;204
08/01/2021;ES31;1=;0;0;0;233;167;193;166;95;72;50;36;41
08/01/2021;ES31;2-;45;23;19;24;21;20;64;130;222;263;240;256
08/01/2021;ES31;2=;0;0;0;185;190;241;221;104;67;33;18;8
08/01/2021;ES32;1-;128;58;42;48;42;46;134;316;474;552;553;576
08/01/2021;ES32;1=;0;0;0;458;392;379;334;266;128;49;28;15
08/01/2021;ES32;2-;106;58;36;41;34;41;87;166;195;268;376;480
08/01/2021;ES32;2=;0;0;0;314;261;241;216;207;159;216;174;37
08/01/2021;ES33;1-;159;42;38;45;64;103;391;865;1049;1040;978;1136
08/01/2021;ES33;1=;0;0;0;830;572;443;389;229;134;118;74;52
08/01/2021;ES33;2-;83;39;34;31;26;32;123;321;390;385;390;372
08/01/2021;ES33;2=;0;0;0;608;381;327;254;136;108;56;48;43
08/01/2021;ES34;1-;104;54;45;47;36;42;73;177;332;419;479;460
08/01/2021;ES34;1=;0;0;0;230;234;213;220;109;43;34;28;23
08/01/2021;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
08/01/2021;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
08/01/2021;ES36;1-;48;27;20;29;66;228;713;961;1036;1195;1437;1755
08/01/2021;ES36;1=;1856;1774;1173;936;956;827;647;675;362;205;169;99
08/01/2021;ES36;2-;45;23;27;25;83;298;890;1353;1552;1613;1649;1652
08/01/2021;ES36;2=;1659;1570;1062;994;846;552;438;247;148;107;84;66
08/01/2021;ES37;1-;34;16;26;27;45;216;525;796;914;1002;1252;1437
08/01/2021;ES37;1=;1543;1465;1026;805;749;408;269;264;126;68;55;17
08/01/2021;ES37;2-;34;21;19;30;109;532;1208;1531;1605;1542;1550;1461
08/01/2021;ES37;2=;1511;1313;888;738;639;428;301;210;109;118;64;42
08/01/2021;ES38;1-;11;1;2;3;2;6;20;61;107;138;142;177
08/01/2021;ES38;1=;211;229;218;150;59;69;53;32;19;7;10;9
08/01/2021;ES38;2-;28;5;9;6;13;34;125;297;352;374;361;403
08/01/2021;ES38;2=;462;387;349;268;216;180;101;61;40;36;12;15
08/01/2021;ES39;1-;286;109;27;14;14;36;112;624;1158;1088;1098;1001
08/01/2021;ES39;1=;1076;1218;1472;1330;894;702;687;526;276;85;72;41
08/01/2021;ES39;2-;333;154;42;21;31;33;76;362;1034;986;976;1005
08/01/2021;ES39;2=;1176;1436;1683;1598;1164;831;773;597;456;230;99;69
08/01/2021;ES40;1-;44;28;37;46;69;203;438;575;652;741;766;828
08/01/2021;ES40;1=;863;806;585;538;548;465;284;166;116;62;41;15
08/01/2021;ES40;2-;57;21;26;42;101;422;773;826;945;1004;1116;1287
08/01/2021;ES40;2=;1337;1255;838;753;616;528;364;209;94;55;41;24
08/01/2021;ES41;1-;68;48;38;52;120;355;562;728;830;785;892;1008
08/01/2021;ES41;1=;999;905;714;645;595;440;347;233;122;70;45;18
08/01/2021;ES41;2-;61;34;28;36;96;208;387;597;759;688;788;860
08/01/2021;ES41;2=;865;842;648;572;495;379;252;182;85;68;49;42
08/01/2021;ES42;1-;20;7;15;15;35;97;292;454;552;618;689;823
08/01/2021;ES42;1=;712;760;534;438;445;309;214;131;29;24;15;4
08/01/2021;ES42;2-;18;7;13;10;24;130;304;623;679;660;744;753
08/01/2021;ES42;2=;786;664;411;401;376;236;175;120;59;37;18;13
08/01/2021;ES43;1-;94;45;23;28;61;95;248;543;593;621;618;668
08/01/2021;ES43;1=;565;540;473;393;382;357;278;219;157;56;42;28
08/01/2021;ES43;2-;144;46;22;26;26;36;107;193;280;388;478;493
08/01/2021;ES43;2=;515;612;608;472;411;354;345;279;159;176;75;39
08/01/2021;ES44;1-;81;44;38;45;79;246;604;1038;1274;1579;1854;1888
08/01/2021;ES44;1=;1951;1810;1300;1137;1072;872;565;416;214;136;55;49
08/01/2021;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
08/01/2021;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
08/01/2021;ES45;1-;69;52;38;38;88;307;854;1221;1349;1474;1600;1747
08/01/2021;ES45;1=;1820;1745;1209;1122;1071;884;549;440;193;114;95;59
08/01/2021;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
08/01/2021;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
08/01/2021;ES46;1-;41;40;46;56;125;344;556;511;521;580;707;736
08/01/2021;ES46;1=;739;680;461;459;444;394;304;148;80;76;59;22
08/01/2021;ES46;2-;44;35;28;42;97;269;449;591;645;621;709;716
08/01/2021;ES46;2=;758;726;557;499;479;375;241;139;211;128;53;29
08/01/2021;ES47;1-;69;40;33;50;70;306;485;539;643;665;782;728
08/01/2021;ES47;1=;728;674;586;620;477;400;207;161;85;59;70;63
08/01/2021;ES47;2-;44;38;27;40;99;269;416;513;565;602;549;642
08/01/2021;ES47;2=;638;586;535;467;406;323;219;110;93;99;64;60
08/01/2021;ES48;1-;22;20;22;29;107;591;1068;989;872;717;780;703
08/01/2021;ES48;1=;782;762;601;466;424;315;194;138;117;90;50;25
08/01/2021;ES48;2-;40;24;37;39;89;308;398;431;487;615;715;891
08/01/2021;ES48;2=;1069;1116;759;558;547;464;339;263;177;115;98;94
08/01/2021;ES49;1-;28;14;14;17;42;181;540;558;568;636;643;725
08/01/2021;ES49;1=;690;629;461;376;320;299;190;163;166;54;58;22
08/01/2021;ES49;2-;61;51;26;35;12;22;46;157;291;303;374;348
08/01/2021;ES49;2=;0;0;0;338;247;213;172;117;126;176;84;41
08/01/2021;ES50;1-;90;39;32;39;14;8;41;105;195;271;269;360
08/01/2021;ES50;1=;0;0;0;277;212;193;160;93;16;19;19;24
08/01/2021;ES50;2-;65;38;18;24;14;17;56;158;242;321;344;364
08/01/2021;ES50;2=;0;0;0;254;176;178;149;101;82;53;28;17
08/01/2021;ES51;1-;74;38;38;42;25;50;97;191;299;429;507;540
08/01/2021;ES51;1=;0;0;0;328;337;386;246;217;228;128;134;78
08/01/2021;ES51;2-;55;18;16;25;31;20;55;132;230;248;316;380
08/01/2021;ES51;2=;0;0;0;221;203;203;230;215;121;92;59;45
08/01/2021;ES52;1-;75;30;26;27;30;24;64;165;369;479;455;360
08/01/2021;ES52;1=;0;0;0;392;297;263;225;207;121;67;58;20
08/01/2021;ES52;2-;79;61;53;84;37;71;95;161;249;256;272;284
08/01/2021;ES52;2=;0;0;0;221;210;212;197;197;162;118;61;63
08/01/2021;ES53;1-;145;66;39;22;25;28;33;51;83;171;251;172
08/01/2021;ES53;1=;264;228;214;237;208;167;187;199;265;236;185;114
08/01/2021;ES53;2-;77;55;32;14;23;90;185;320;340;393;448;435
08/01/2021;ES53;2=;433;419;373;382;378;351;367;291;152;109;44;32
08/01/2021;ES54;1-;32;19;11;3;8;39;87;188;222;245;253;248
08/01/2021;ES54;1=;232;240;226;199;178;204;199;178;90;51;26;20
08/01/2021;ES54;2-;75;31;16;16;7;26;69;147;223;262;251;279
08/01/2021;ES54;2=;290;313;330;294;236;287;244;216;142;73;49;21
08/01/2021;ES55;1-;27;6;6;2;18;9;75;144;187;204;222;267
08/01/2021;ES55;1=;270;262;288;201;201;173;186;183;155;69;46;26
08/01/2021;ES55;2-;18;9;8;7;9;24;100;138;138;173;174;283
08/01/2021;ES55;2=;247;270;224;203;143;166;153;149;107;81;57;26
08/01/2021;ES56;1-;15;10;3;12;36;93;205;241;268;280;303;356
08/01/2021;ES56;1=;477;464;285;195;193;145;90;45;48;15;17;5
08/01/2021;ES56;2-;14;16;11;8;56;169;421;457;330;308;348;469
08/01/2021;ES56;2=;511;492;349;270;233;171;104;75;46;50;25;27
08/01/2021;ES57;1-;12;14;13;15;30;133;257;308;327;427;435;559
08/01/2021;ES57;1=;546;494;368;347;332;236;160;130;40;29;15;3
08/01/2021;ES57;2-;15;11;3;12;28;87;280;353;481;454;453;566
08/01/2021;ES57;2=;524;526;365;308;249;184;107;56;41;27;7;5
08/01/2021;ES58;1-;12;9;10;6;23;80;162;211;225;256;301;300
08/01/2021;ES58;1=;313;298;242;229;198;146;116;108;75;26;19;20
08/01/2021;ES58;2-;5;7;2;6;11;45;87;129;145;180;233;224
08/01/2021;ES58;2=;250;232;179;186;137;129;116;103;89;60;48;20
08/01/2021;ES59;1-;15;13;6;16;31;96;138;176;162;244;227;217
08/01/2021;ES59;1=;259;248;209;190;175;123;107;46;25;19;20;11
08/01/2021;ES59;2-;4;9;10;11;32;93;129;159;176;183;180;165
08/01/2021;ES59;2=;149;155;128;111;107;89;39;11;11;3;6;4
08/01/2021;ES60;1-;13;13;10;15;43;126;331;404;470;512;548;535
08/01/2021;ES60;1=;413;363;281;274;240;240;227;116;52;28;26;13
08/01/2021;ES60;2-;23;10;13;14;30;71;161;291;363;381;532;545
08/01/2021;ES60;2=;635;541;409;339;328;284;144;95;40;45;52;22
09/01/2021;ES01;1-;26;23;18;8;9;11;8;6;7;9;8;9
09/01/2021;ES01;1=;7;11;5;15;11;10;8;16;6;10;5;4
09/01/2021;ES01;2-;47;24;27;13;14;13;14;5;13;11;26;34
09/01/2021;ES01;2=;19;15;14;18;17;8;12;27;15;17;8;4
09/01/2021;ES02;1-;82;48;0;19;32;14;12;29;12;9;16;20
09/01/2021;ES02;1=;30;24;5;29;37;56;41;56;45;32;16;48
09/01/2021;ES02;2-;376;126;79;47;44;83;505;1020;1036;1109;934;976
09/01/2021;ES02;2=;954;929;1052;978;977;978;1075;1049;959;956;698;677
09/01/2021;ES03;1-;37;53;0;31;18;48;16;14;24;22;19;39
09/01/2021;ES03;1=;18;16;17;8;28;28;24;25;32;29;8;9
09/01/2021;ES03;2-;57;42;0;44;26;9;31;29;15;27;14;10
09/01/2021;ES03;2=;14;36;17;26;20;17;24;36;34;16;16;4
09/01/2021;ES04;1-;45;21;0;16;16;4;0;15;9;0;4;5
09/01/2021;ES04;1=;0;8;0;21;14;12;5;8;0;4;0;17
09/01/2021;ES04;2-;31;12;0;4;10;0;8;20;0;4;4;20
09/01/2021;ES04;2=;4;13;0;17;16;16;8;0;4;10;0;0
09/01/2021;ES05;1-;148;115;0;80;51;44;30;24;44;44;23;51
09/01/2021;ES05;1=;114;40;26;69;39;20;13;54;56;33;34;54
09/01/2021;ES05;2-;77;59;0;50;16;28;28;28;0;24;23;54
09/01/2021;ES05;2=;8;30;26;63;48;61;23;42;13;6;16;22
09/01/2021;ES06;1-;3;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES06;1=;0;0;0;0;0;2;0;0;0;0;0;0
09/01/2021;ES06;2-;41;22;13;3;1;3;3;1;0;1;2;1
09/01/2021;ES06;2=;8;3;2;3;1;3;6;6;2;0;2;2
09/01/2021;ES07;1-;418;207;102;103;79;157;754;1810;2371;2183;1775;1937
09/01/2021;ES07;1=;2054;2513;3340;3188;2811;3396;3776;3468;2633;2071;1522;946
09/01/2021;ES07;2-;261;124;69;60;144;534;2620;2530;2514;2397;2054;1891
09/01/2021;ES07;2=;1841;1866;2278;2041;1973;2011;2113;1871;1755;1371;918;593
09/01/2021;ES08;1-;250;121;75;80;53;31;162;384;603;707;842;813
09/01/2021;ES08;1=;810;794;585;408;634;744;722;644;735;663;565;468
09/01/2021;ES08;2-;92;25;14;4;10;15;35;122;469;822;875;882
09/01/2021;ES08;2=;709;853;699;556;681;852;451;413;424;400;319;299
09/01/2021;ES09;1-;45;34;0;25;8;0;5;0;0;0;0;0
09/01/2021;ES09;1=;0;0;33;0;0;0;17;0;0;12;0;8
09/01/2021;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES10;2-;29;15;5;2;3;2;1;0;0;1;1;0
09/01/2021;ES10;2=;0;0;0;0;0;0;1;2;0;0;2;3
09/01/2021;ES11;1-;89;59;42;8;16;15;14;10;8;13;2;5
09/01/2021;ES11;1=;6;8;17;21;25;31;43;24;20;26;16;12
09/01/2021;ES11;2-;16;2;1;7;4;0;0;0;0;0;0;0
09/01/2021;ES11;2=;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES12;1-;33;21;10;9;8;7;9;10;4;7;3;6
09/01/2021;ES12;1=;6;8;10;7;13;15;7;13;11;10;10;8
09/01/2021;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES13;1-;15;13;13;2;3;4;1;3;4;4;11;7
09/01/2021;ES13;1=;2;4;6;8;5;4;5;8;9;5;5;2
09/01/2021;ES13;2-;7;12;5;5;2;9;2;0;6;4;9;1
09/01/2021;ES13;2=;3;1;2;2;3;6;2;1;8;4;2;2
09/01/2021;ES14;1-;1;1;1;0;0;22;27;31;7;0;1;6
09/01/2021;ES14;1=;1;0;2;1;1;2;1;0;0;0;0;0
09/01/2021;ES14;2-;1;1;2;0;0;0;1;0;0;0;0;0
09/01/2021;ES14;2=;0;1;1;0;2;0;1;0;0;1;0;1
09/01/2021;ES15;1-;3;5;3;4;4;12;2;3;0;0;0;2
09/01/2021;ES15;1=;0;0;0;0;1;1;0;2;1;0;0;8
09/01/2021;ES15;2-;1;5;4;0;0;4;2;2;2;2;3;7
09/01/2021;ES15;2=;1;2;0;0;0;2;3;0;0;0;0;0
09/01/2021;ES16;1-;30;16;10;5;1;6;4;2;8;1;9;4
09/01/2021;ES16;1=;2;3;5;5;2;2;5;10;10;11;14;2
09/01/2021;ES16;2-;15;16;5;4;3;3;3;2;6;4;5;2
09/01/2021;ES16;2=;2;4;0;7;6;5;2;4;5;9;1;1
09/01/2021;ES17;1-;21;12;7;5;4;13;6;9;1;7;12;6
09/01/2021;ES17;1=;4;13;15;19;15;21;14;17;16;7;13;11
09/01/2021;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES18;1-;5;8;0;1;1;1;0;0;2;0;1;0
09/01/2021;ES18;1=;0;0;0;0;3;0;0;0;1;0;0;0
09/01/2021;ES18;2-;11;3;4;4;0;0;1;0;1;2;0;0
09/01/2021;ES18;2=;0;1;5;3;8;1;4;8;1;3;0;0
09/01/2021;ES19;1-;9;10;10;3;5;6;2;4;5;2;3;6
09/01/2021;ES19;1=;2;0;2;1;0;3;2;5;5;2;2;4
09/01/2021;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES20;1-;293;279;426;137;64;19;14;42;32;20;16;14
09/01/2021;ES20;1=;16;29;47;31;34;24;41;39;31;31;24;14
09/01/2021;ES20;2-;302;163;91;65;65;30;12;27;36;32;19;23
09/01/2021;ES20;2=;27;33;42;69;71;61;59;67;55;48;32;28
09/01/2021;ES21;1-;7;4;4;1;1;2;4;1;4;2;1;3
09/01/2021;ES21;1=;4;1;2;0;2;2;4;7;2;3;0;0
09/01/2021;ES21;2-;25;2;3;4;0;5;1;2;1;3;4;2
09/01/2021;ES21;2=;5;1;0;3;0;4;4;5;6;1;0;2
09/01/2021;ES22;1-;56;39;0;8;29;9;18;4;16;36;27;16
09/01/2021;ES22;1=;33;0;25;0;12;16;14;9;16;8;44;5
09/01/2021;ES22;2-;66;60;0;31;9;17;8;16;8;0;4;26
09/01/2021;ES22;2=;10;11;0;4;31;23;17;12;20;8;8;12
09/01/2021;ES23;1-;181;73;0;88;34;42;36;29;16;30;34;47
09/01/2021;ES23;1=;20;36;30;31;39;71;44;34;39;32;38;38
09/01/2021;ES23;2-;170;122;0;61;72;47;22;53;27;34;9;37
09/01/2021;ES23;2=;73;51;28;64;58;22;25;57;245;59;64;85
09/01/2021;ES24;1-;32;32;0;22;10;0;0;4;8;0;13;0
09/01/2021;ES24;1=;18;0;10;0;0;4;8;5;12;0;0;0
09/01/2021;ES24;2-;33;18;0;9;7;0;0;4;0;0;4;0
09/01/2021;ES24;2=;10;0;10;0;0;0;16;10;12;0;16;0
09/01/2021;ES25;1-;9;18;0;4;4;0;0;0;0;0;0;0
09/01/2021;ES25;1=;0;15;0;8;0;0;0;0;0;0;0;0
09/01/2021;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES26;1-;18;19;0;31;14;10;19;8;14;9;8;8
09/01/2021;ES26;1=;0;0;5;6;4;0;9;5;21;14;30;13
09/01/2021;ES26;2-;17;17;0;4;8;0;0;0;0;0;0;0
09/01/2021;ES26;2=;0;0;0;9;0;0;9;0;0;0;0;4
09/01/2021;ES27;1-;121;79;0;48;42;133;75;65;32;14;12;51
09/01/2021;ES27;1=;12;30;13;41;20;68;26;37;30;32;28;44
09/01/2021;ES27;2-;30;13;8;16;50;34;19;7;21;10;12;7
09/01/2021;ES27;2=;6;6;8;10;5;10;8;6;3;7;4;3
09/01/2021;ES28;1-;19;12;4;1;2;5;0;1;1;5;3;4
09/01/2021;ES28;1=;2;3;6;3;3;3;0;3;2;5;2;5
09/01/2021;ES28;2-;29;18;6;7;6;9;4;6;4;3;11;2
09/01/2021;ES28;2=;2;2;12;9;4;12;5;8;6;5;2;2
09/01/2021;ES29;1-;95;48;0;55;35;38;33;39;32;28;39;71
09/01/2021;ES29;1=;44;31;42;23;36;31;32;28;18;44;32;37
09/01/2021;ES29;2-;120;77;0;47;25;25;14;26;10;4;4;31
09/01/2021;ES29;2=;26;4;24;14;29;33;20;33;31;16;18;10
09/01/2021;ES30;1-;42;42;0;24;8;4;19;0;8;8;8;12
09/01/2021;ES30;1=;0;8;5;19;4;5;0;5;4;11;0;14
09/01/2021;ES30;2-;35;21;0;19;11;8;15;19;9;4;11;8
09/01/2021;ES30;2=;0;8;5;0;8;8;4;10;8;9;8;4
09/01/2021;ES31;1-;37;18;0;8;0;0;0;0;0;0;4;17
09/01/2021;ES31;1=;4;0;0;0;0;0;0;0;0;15;0;0
09/01/2021;ES31;2-;8;4;0;4;4;0;0;0;0;0;0;4
09/01/2021;ES31;2=;0;0;0;0;0;0;0;5;0;15;8;0
09/01/2021;ES32;1-;17;19;0;0;8;5;4;0;4;8;0;4
09/01/2021;ES32;1=;10;4;5;0;0;8;6;0;0;4;8;20
09/01/2021;ES32;2-;43;12;0;8;4;0;0;0;104;122;16;8
09/01/2021;ES32;2=;8;4;5;0;0;0;8;10;8;4;8;8
09/01/2021;ES33;1-;35;42;0;15;24;8;8;4;0;0;0;0
09/01/2021;ES33;1=;0;16;5;8;8;0;0;10;8;0;0;12
09/01/2021;ES33;2-;40;32;0;31;20;0;0;0;0;4;0;0
09/01/2021;ES33;2=;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES34;1-;16;15;0;0;12;0;4;4;0;0;0;0
09/01/2021;ES34;1=;4;0;0;0;0;0;4;0;4;0;0;4
09/01/2021;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES36;1-;53;28;22;9;13;17;16;11;4;13;8;11
09/01/2021;ES36;1=;10;16;2;10;12;15;11;9;16;30;9;7
09/01/2021;ES36;2-;42;22;16;15;8;6;8;11;9;4;11;3
09/01/2021;ES36;2=;6;7;9;4;6;6;8;8;9;17;4;2
09/01/2021;ES37;1-;16;5;7;6;2;1;7;4;3;1;1;5
09/01/2021;ES37;1=;3;0;3;1;4;6;7;6;2;3;2;2
09/01/2021;ES37;2-;37;6;3;7;4;3;5;5;1;2;2;1
09/01/2021;ES37;2=;0;1;0;2;0;4;1;2;4;3;1;0
09/01/2021;ES38;1-;4;2;5;2;0;0;0;0;0;0;0;1
09/01/2021;ES38;1=;2;1;0;2;1;0;1;1;0;0;0;0
09/01/2021;ES38;2-;7;14;5;1;0;0;0;0;0;0;0;0
09/01/2021;ES38;2=;1;0;1;2;0;1;1;3;0;0;1;0
09/01/2021;ES39;1-;13;11;3;1;2;5;2;2;6;8;1;13
09/01/2021;ES39;1=;1;5;7;8;10;10;10;10;9;6;6;5
09/01/2021;ES39;2-;28;30;6;15;17;31;4;5;5;6;3;16
09/01/2021;ES39;2=;6;6;8;6;5;8;13;9;15;10;5;5
09/01/2021;ES40;1-;16;16;7;5;2;3;5;1;0;0;2;6
09/01/2021;ES40;1=;2;2;2;5;2;3;4;3;0;4;1;0
09/01/2021;ES40;2-;13;8;11;7;2;2;3;2;0;1;3;5
09/01/2021;ES40;2=;0;1;7;3;3;8;5;7;2;2;4;1
09/01/2021;ES41;1-;16;15;14;24;13;12;8;4;3;5;5;13
09/01/2021;ES41;1=;2;6;8;0;2;2;7;2;4;4;14;15
09/01/2021;ES41;2-;24;12;9;15;9;6;1;4;5;1;2;2
09/01/2021;ES41;2=;2;4;2;0;4;3;1;6;3;6;4;1
09/01/2021;ES42;1-;1;1;0;2;1;0;0;0;0;0;0;0
09/01/2021;ES42;1=;3;0;0;0;2;0;1;0;1;2;1;0
09/01/2021;ES42;2-;9;6;2;0;6;0;2;0;0;0;0;0
09/01/2021;ES42;2=;0;2;1;3;0;2;0;1;1;1;2;1
09/01/2021;ES43;1-;17;20;6;2;4;2;5;6;2;1;0;7
09/01/2021;ES43;1=;1;2;2;0;2;5;4;3;2;3;8;1
09/01/2021;ES43;2-;20;24;5;2;6;6;6;4;2;2;3;2
09/01/2021;ES43;2=;4;0;0;4;4;2;4;2;4;6;2;0
09/01/2021;ES44;1-;18;14;11;4;4;12;4;1;4;1;4;5
09/01/2021;ES44;1=;4;4;3;7;7;6;5;4;7;7;3;4
09/01/2021;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES45;1-;11;4;4;3;0;2;1;2;1;0;9;2
09/01/2021;ES45;1=;8;7;2;2;12;5;2;4;11;7;4;0
09/01/2021;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES46;1-;20;11;3;7;2;3;5;16;8;7;6;9
09/01/2021;ES46;1=;6;2;17;7;2;4;8;5;5;6;6;3
09/01/2021;ES46;2-;21;15;5;10;2;3;6;9;6;15;5;12
09/01/2021;ES46;2=;8;2;12;3;4;5;5;10;14;2;7;3
09/01/2021;ES47;1-;56;35;37;24;4;71;4;1;4;65;43;30
09/01/2021;ES47;1=;8;20;15;1;2;6;3;24;14;33;4;7
09/01/2021;ES47;2-;19;17;8;9;2;3;6;0;2;2;2;8
09/01/2021;ES47;2=;0;3;0;0;1;1;1;4;3;3;2;1
09/01/2021;ES48;1-;21;10;7;9;0;1;3;4;1;5;6;3
09/01/2021;ES48;1=;2;3;4;5;6;5;9;2;4;1;3;7
09/01/2021;ES48;2-;60;20;12;8;5;12;4;2;2;9;4;7
09/01/2021;ES48;2=;3;7;1;5;5;7;2;4;1;2;4;3
09/01/2021;ES49;1-;11;9;1;0;1;10;0;8;7;3;4;8
09/01/2021;ES49;1=;1;5;4;3;2;4;3;3;2;1;2;1
09/01/2021;ES49;2-;27;13;0;8;4;40;4;8;18;4;12;8
09/01/2021;ES49;2=;18;9;5;10;5;17;13;0;24;4;82;17
09/01/2021;ES50;1-;20;8;0;7;8;0;0;0;0;19;4;0
09/01/2021;ES50;1=;13;0;6;4;0;0;0;0;0;4;0;4
09/01/2021;ES50;2-;12;16;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES50;2=;0;0;0;0;0;0;4;0;0;0;0;0
09/01/2021;ES51;1-;42;30;0;12;10;16;18;8;0;0;5;0
09/01/2021;ES51;1=;12;4;0;0;0;4;0;0;4;27;0;0
09/01/2021;ES51;2-;34;34;0;12;0;4;15;0;4;0;8;0
09/01/2021;ES51;2=;8;31;10;0;0;0;4;0;4;0;0;4
09/01/2021;ES52;1-;12;24;0;20;4;8;16;0;8;16;0;0
09/01/2021;ES52;1=;4;6;0;4;0;5;12;5;0;8;30;0
09/01/2021;ES52;2-;77;68;0;28;39;54;29;56;29;57;34;56
09/01/2021;ES52;2=;36;49;61;45;0;12;13;70;192;19;0;314
09/01/2021;ES53;1-;89;39;40;23;18;20;65;104;189;229;199;192
09/01/2021;ES53;1=;210;206;241;211;210;214;226;290;282;236;129;93
09/01/2021;ES53;2-;30;12;12;1;2;1;5;1;2;2;0;0
09/01/2021;ES53;2=;1;6;6;0;2;1;2;0;0;0;0;1
09/01/2021;ES54;1-;9;6;0;0;0;0;0;0;1;0;0;0
09/01/2021;ES54;1=;0;0;0;0;0;0;0;0;0;0;0;0
09/01/2021;ES54;2-;15;2;1;1;1;0;0;1;0;0;0;0
09/01/2021;ES54;2=;4;2;1;0;1;0;0;1;0;2;0;3
09/01/2021;ES55;1-;14;6;5;3;4;0;0;0;0;0;1;0
09/01/2021;ES55;1=;0;0;0;1;2;0;0;0;0;0;0;0
09/01/2021;ES55;2-;7;3;0;0;0;2;0;0;4;5;5;1
09/01/2021;ES55;2=;1;0;3;2;7;2;4;5;0;1;0;2
09/01/2021;ES56;1-;6;2;1;7;4;3;3;0;2;5;3;1
