FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/12/22;ES17;1=;2548;2594;2422;2557;2696;2622;2527;2318;1807;1148;746;549;
01/12/22;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/12/22;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/12/22;ES18;1-;68;26;25;17;46;237;1205;1396;1280;973;762;756;
01/12/22;ES18;1=;672;611;586;750;677;620;543;446;314;201;145;113;
01/12/22;ES18;2-;75;35;19;26;30;77;224;516;550;665;692;774;
01/12/22;ES18;2=;833;949;928;799;951;1253;1123;956;661;398;236;185;
01/12/22;ES19;1-;174;117;103;96;119;241;550;883;930;855;835;1021;
01/12/22;ES19;1=;904;966;877;877;993;1053;1140;846;595;444;334;276;
01/12/22;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/12/22;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/12/22;ES20;1-;3151;1861;930;648;539;629;1372;4369;8661;9410;8292;7889;
01/12/22;ES20;1=;8398;9291;9999;9999;9999;9999;9999;9999;9999;9999;7299;5356;
01/12/22;ES20;2-;3076;1608;892;508;533;912;2937;9999;7138;5272;4384;9904;
01/12/22;ES20;2=;9461;8987;9598;9999;8967;8541;9271;9886;8995;7969;6348;4014;
01/12/22;ES21;1-;44;38;22;21;57;150;853;1590;1159;878;768;988;
01/12/22;ES21;1=;1016;1163;912;1016;1009;1018;1140;966;569;402;261;156;
01/12/22;ES21;2-;50;31;35;34;72;296;945;1885;1818;1669;1334;1458;
01/12/22;ES21;2=;1482;1453;1592;1628;1764;1294;1391;1109;685;376;215;139;
01/12/22;ES22;1-;308;152;131;107;111;192;485;1190;1615;1302;1393;1108;
01/12/22;ES22;1=;1112;1121;1021;935;998;1015;1052;967;897;707;461;362;
01/12/22;ES22;2-;429;261;189;140;119;150;344;578;1015;984;958;980;
01/12/22;ES22;2=;1125;1070;1264;1222;1069;1325;1347;1302;1137;853;676;496;
01/12/22;ES23;1-;666;410;317;279;264;355;1279;2907;3186;3243;3277;2324;
