FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/03/2023;ES07;2-;263;126;87;82;171;727;3669;4791;4099;3453;2491;2251;
01/03/2023;ES07;2=;2200;2298;2909;2523;2496;2472;2632;2487;1974;1620;1000;509;
01/03/2023;ES08;1-;566;491;392;320;215;277;377;653;779;823;852;498;
01/03/2023;ES08;1=;578;860;830;846;859;806;854;858;801;772;653;649;
01/03/2023;ES08;2-;607;444;343;275;247;292;392;723;931;929;872;644;
01/03/2023;ES08;2=;555;981;971;788;929;900;934;905;925;917;752;731;
01/03/2023;ES09;1-;489;401;316;294;240;271;386;597;722;797;964;913;
01/03/2023;ES09;1=;865;941;960;870;819;828;868;828;765;805;630;595;
01/03/2023;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES10;2-;146;52;52;62;80;151;356;609;610;565;460;505;
01/03/2023;ES10;2=;479;567;528;579;542;578;530;574;564;434;345;214;
01/03/2023;ES11;1-;1980;114;46;19;19;51;477;4279;6398;6141;5878;4123;
01/03/2023;ES11;1=;3444;3408;3662;4374;4064;3788;3976;4261;3753;3169;2332;1295;
01/03/2023;ES11;2-;918;531;150;84;103;145;322;1328;3214;4175;3565;2827;
01/03/2023;ES11;2=;3177;3153;3942;5181;4756;4436;4748;4740;4583;3954;2985;1838;
01/03/2023;ES12;1-;349;236;173;220;373;1123;1770;1459;1772;1898;1771;1150;
01/03/2023;ES12;1=;1627;1199;1151;1206;1622;1166;1579;1858;1698;1426;1051;720;
01/03/2023;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES13;1-;221;118;106;92;161;438;1124;1519;1520;1399;1380;1441;
01/03/2023;ES13;1=;1374;1483;1342;1431;1429;1485;1426;1409;954;703;632;451;
01/03/2023;ES13;2-;252;168;111;77;117;423;1143;1573;1638;1328;1581;1540;
01/03/2023;ES13;2=;1794;1791;1533;1552;1570;1660;1616;1552;1133;809;734;592;
01/03/2023;ES14;1-;31;16;16;13;24;65;201;534;553;405;400;378;
01/03/2023;ES14;1=;413;335;289;347;371;326;284;253;211;151;114;75;
01/03/2023;ES14;2-;21;7;9;10;14;30;92;211;232;277;299;300;
01/03/2023;ES14;2=;313;280;213;251;281;281;271;259;154;114;69;65;
01/03/2023;ES15;1-;33;18;17;18;41;233;938;1160;970;794;741;741;
01/03/2023;ES15;1=;738;972;809;795;829;968;831;642;465;257;189;126;
01/03/2023;ES15;2-;26;19;17;14;26;157;549;1014;961;799;706;676;
01/03/2023;ES15;2=;735;826;753;684;785;812;662;605;458;229;130;70;
01/03/2023;ES16;1-;228;143;94;83;118;311;1050;1416;1229;1280;1361;1465;
01/03/2023;ES16;1=;1535;1623;1497;1454;1551;1679;1558;1533;1173;759;768;523;
01/03/2023;ES16;2-;136;92;84;63;125;463;1422;1544;1459;1263;1499;1442;
01/03/2023;ES16;2=;1433;1341;1288;1416;1419;1367;1332;1287;919;540;459;315;
01/03/2023;ES17;1-;234;179;153;137;299;1354;3015;3339;3091;2956;2862;2471;
01/03/2023;ES17;1=;2625;2564;2352;2438;2664;2781;2670;2505;1992;1266;849;545;
01/03/2023;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES18;1-;69;52;33;24;24;223;1160;1362;1175;799;716;681;
01/03/2023;ES18;1=;595;570;572;639;665;580;554;421;310;203;166;108;
01/03/2023;ES18;2-;64;52;17;17;34;77;225;516;590;659;742;844;
01/03/2023;ES18;2=;864;1079;890;756;951;1091;1141;981;623;446;340;260;
01/03/2023;ES19;1-;160;108;98;82;107;261;585;989;1062;988;1014;994;
01/03/2023;ES19;1=;988;947;907;929;1122;1137;1045;877;616;510;352;291;
01/03/2023;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES20;1-;8602;1980;803;549;423;567;1188;3770;7919;9728;9258;8011;
01/03/2023;ES20;1=;8306;9064;9999;9999;9999;9999;9999;9999;9999;9999;7579;5486;
01/03/2023;ES20;2-;6587;1296;632;432;444;887;2761;9999;9694;9189;9999;9342;
01/03/2023;ES20;2=;8959;9114;9597;9999;9999;9567;8630;9999;9682;8485;6501;4406;
01/03/2023;ES21;1-;58;46;32;25;57;163;745;1528;1123;813;926;946;
01/03/2023;ES21;1=;998;1165;908;1000;1127;1086;1200;884;702;367;291;199;
01/03/2023;ES21;2-;51;42;33;26;78;292;1060;2094;2062;1497;1584;1504;
01/03/2023;ES21;2=;1488;1528;1369;1579;1893;1867;1771;1147;693;362;256;158;
01/03/2023;ES22;1-;250;174;122;96;97;147;490;1242;1828;1538;1133;1144;
01/03/2023;ES22;1=;1166;1089;1056;1008;999;1025;1097;1107;976;774;547;424;
01/03/2023;ES22;2-;391;216;157;105;93;123;311;629;1013;953;953;1121;
01/03/2023;ES22;2=;1128;1142;1248;1225;1073;1268;1421;1391;1201;931;692;572;
01/03/2023;ES23;1-;665;462;329;244;235;392;1327;3344;3776;3644;2840;2575;
01/03/2023;ES23;1=;2278;2290;2363;2049;2194;2244;2271;1978;1977;1550;1132;910;
01/03/2023;ES23;2-;1281;796;578;421;358;367;611;1112;1534;1668;1908;2197;
01/03/2023;ES23;2=;2121;2644;2797;2938;2550;2809;2875;2814;2657;2010;1664;1623;
01/03/2023;ES24;1-;154;91;72;68;45;47;83;215;437;544;579;590;
01/03/2023;ES24;1=;706;730;794;706;624;711;701;666;563;521;296;290;
01/03/2023;ES24;2-;167;139;87;80;75;104;146;628;919;774;661;591;
01/03/2023;ES24;2=;675;602;562;500;571;565;486;565;467;379;252;214;
01/03/2023;ES25;1-;114;99;91;81;56;64;94;126;162;155;189;102;
01/03/2023;ES25;1=;113;186;181;175;197;150;163;191;193;171;149;125;
01/03/2023;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES26;1-;92;100;69;67;65;40;51;135;178;199;192;227;
01/03/2023;ES26;1=;275;289;174;255;194;176;200;223;182;151;151;116;
01/03/2023;ES26;2-;174;135;88;75;68;72;85;229;273;339;394;399;
01/03/2023;ES26;2=;370;425;360;354;338;323;371;385;346;333;287;247;
01/03/2023;ES27;1-;918;603;405;365;356;351;595;1322;2018;2394;2204;1725;
01/03/2023;ES27;1=;1498;2314;2319;2127;2037;2271;2333;2273;2070;1828;1403;1285;
01/03/2023;ES27;2-;302;234;163;199;267;373;716;1021;1043;1052;890;1066;
01/03/2023;ES27;2=;1226;1417;1179;1113;1238;1266;1212;1164;937;742;750;570;
01/03/2023;ES28;1-;66;50;52;43;78;245;484;803;742;607;647;740;
01/03/2023;ES28;1=;821;991;856;781;1046;1134;965;760;478;341;263;162;
01/03/2023;ES28;2-;90;51;49;79;155;432;1132;1369;1328;841;687;829;
01/03/2023;ES28;2=;901;870;786;771;905;904;802;693;429;364;297;149;
01/03/2023;ES29;1-;783;412;286;284;257;465;1297;2295;2595;2572;2191;2308;
01/03/2023;ES29;1=;2136;2307;2295;2156;2162;2295;2244;2132;2000;1717;1312;1129;
01/03/2023;ES29;2-;712;338;208;187;153;346;870;1660;2192;2317;2185;2178;
01/03/2023;ES29;2=;2079;2034;2152;2103;2015;2155;2280;2326;2068;1844;1321;1053;
01/03/2023;ES30;1-;144;99;55;64;66;67;81;232;411;448;391;413;
01/03/2023;ES30;1=;458;454;468;420;478;494;475;505;447;383;220;207;
01/03/2023;ES30;2-;182;120;75;68;68;93;211;688;1296;1098;773;730;
01/03/2023;ES30;2=;684;729;726;694;722;799;725;797;710;617;386;287;
01/03/2023;ES31;1-;56;41;28;17;28;52;78;140;327;293;243;246;
01/03/2023;ES31;1=;290;358;457;365;287;323;373;350;358;290;145;90;
01/03/2023;ES31;2-;43;37;31;37;22;12;85;224;611;723;384;295;
01/03/2023;ES31;2=;268;255;284;306;304;340;356;343;247;197;107;63;
01/03/2023;ES32;1-;190;129;105;84;90;114;215;560;786;755;671;655;
01/03/2023;ES32;1=;676;562;536;601;606;665;647;662;585;509;292;234;
01/03/2023;ES32;2-;133;93;56;62;45;63;81;169;267;301;347;354;
01/03/2023;ES32;2=;354;370;425;346;358;374;356;352;338;322;249;237;
