FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/10/2022;ES17;1-;947;772;644;571;620;615;585;954;1504;1827;2149;2683;
01/10/2022;ES17;1=;2931;2657;1665;1773;2265;2456;2703;2725;2591;1759;1439;1332;
01/10/2022;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/2022;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/2022;ES18;1-;236;212;181;125;117;104;135;194;326;417;478;554;
01/10/2022;ES18;1=;563;557;311;332;468;560;620;656;543;326;240;245;
01/10/2022;ES18;2-;383;270;180;182;129;138;83;128;265;382;477;623;
01/10/2022;ES18;2=;713;727;502;507;606;693;652;775;786;527;444;460;
01/10/2022;ES19;1-;433;430;341;295;248;261;298;338;530;642;748;789;
01/10/2022;ES19;1=;840;790;533;516;678;669;755;872;851;604;498;496;
01/10/2022;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/2022;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/2022;ES20;1-;8856;4125;3356;2166;1538;1293;1476;2432;3119;4249;5780;7354;
01/10/2022;ES20;1=;8676;9126;9853;9772;7163;6574;7785;8149;7844;8348;7529;6234;
01/10/2022;ES20;2-;7077;0;2296;1501;1089;1214;1816;3490;4497;5658;7500;7695;
01/10/2022;ES20;2=;8655;9456;9999;9700;6325;6372;8063;8254;8526;8908;8004;5870;
01/10/2022;ES21;1-;420;218;137;114;89;104;108;210;339;521;631;780;
01/10/2022;ES21;1=;820;821;387;411;492;607;662;723;714;494;451;515;
01/10/2022;ES21;2-;336;252;184;148;141;191;239;371;619;824;1030;1269;
01/10/2022;ES21;2=;1293;1159;589;593;800;1077;1078;1284;1122;558;435;432;
01/10/2022;ES22;1-;582;450;361;308;232;235;344;332;430;605;692;871;
01/10/2022;ES22;1=;990;1004;1033;782;673;817;877;969;1089;983;770;618;
01/10/2022;ES22;2-;760;600;491;443;296;270;311;326;358;611;751;929;
01/10/2022;ES22;2=;1027;1016;1093;921;727;939;973;994;1168;1117;904;758;
01/10/2022;ES23;1-;1268;1133;1017;881;749;669;935;838;883;1207;1513;1716;
01/10/2022;ES23;1=;1950;2064;2070;1436;1379;1813;1841;2163;2399;2235;1732;1309;
01/10/2022;ES23;2-;1626;1401;1316;1350;1174;923;1050;876;720;1164;1490;1672;
01/10/2022;ES23;2=;1895;1966;2102;1897;1837;1945;1869;1941;2110;2111;2224;2033;
01/10/2022;ES24;1-;402;334;296;224;165;130;143;138;168;253;395;453;
01/10/2022;ES24;1=;591;553;654;424;415;454;538;493;573;628;514;387;
01/10/2022;ES24;2-;308;235;234;227;170;143;146;178;235;304;408;469;
01/10/2022;ES24;2=;603;536;541;392;331;464;492;552;589;542;396;371;
01/10/2022;ES25;1-;144;147;144;113;138;81;110;89;93;111;159;145;
01/10/2022;ES25;1=;168;190;188;141;182;137;156;142;148;166;168;173;
01/10/2022;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/2022;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/2022;ES26;1-;251;269;204;187;170;161;124;119;199;170;254;274;
01/10/2022;ES26;1=;320;311;338;283;265;295;338;356;348;343;290;253;
01/10/2022;ES26;2-;285;275;252;207;165;168;168;171;198;255;320;334;
01/10/2022;ES26;2=;385;374;338;346;294;298;331;333;287;304;336;315;
01/10/2022;ES27;1-;1451;1192;1162;1029;898;795;865;906;933;1231;1572;1871;
01/10/2022;ES27;1=;1905;2004;2137;1886;1796;1943;2053;2025;2052;2013;1787;1603;
01/10/2022;ES27;2-;969;675;699;611;594;627;578;559;637;717;815;1025;
01/10/2022;ES27;2=;1021;1051;941;929;1061;1135;1135;1053;1057;1100;1022;1020;
01/10/2022;ES28;1-;196;120;108;88;93;157;162;248;399;489;600;634;
01/10/2022;ES28;1=;720;595;433;446;517;544;584;675;476;469;448;341;
01/10/2022;ES28;2-;180;153;146;99;149;204;246;356;474;552;615;722;
01/10/2022;ES28;2=;783;657;441;450;516;622;706;717;610;379;378;279;
01/10/2022;ES29;1-;1161;795;635;538;452;438;723;706;872;1392;1393;1406;
01/10/2022;ES29;1=;1499;1650;1546;1391;1229;1486;1434;1402;1531;1285;1090;1093;
01/10/2022;ES29;2-;1484;1053;797;664;453;513;868;749;839;1339;1669;1925;
01/10/2022;ES29;2=;2006;1994;2085;1589;1530;1781;1740;1897;2170;2013;1543;1179;
01/10/2022;ES30;1-;220;213;168;151;105;93;120;115;134;208;285;345;
01/10/2022;ES30;1=;442;431;436;273;273;284;314;340;394;379;348;275;
01/10/2022;ES30;2-;374;276;258;190;163;148;161;219;288;473;538;606;
01/10/2022;ES30;2=;660;739;712;526;420;588;616;862;861;746;637;458;
01/10/2022;ES31;1-;92;105;75;59;53;48;64;58;82;126;178;207;
01/10/2022;ES31;1=;248;243;250;150;137;171;209;205;225;219;149;84;
01/10/2022;ES31;2-;76;78;60;45;45;38;48;67;76;136;180;202;
01/10/2022;ES31;2=;225;232;238;149;125;153;193;190;191;203;106;83;
01/10/2022;ES32;1-;363;324;293;243;199;191;208;249;302;360;488;521;
01/10/2022;ES32;1=;643;649;632;481;432;512;607;687;734;667;498;415;
01/10/2022;ES32;2-;328;269;217;155;138;129;152;135;154;215;278;341;
01/10/2022;ES32;2=;379;407;456;329;313;328;336;367;371;407;455;407;
01/10/2022;ES33;1-;480;391;250;160;144;184;263;324;492;790;1052;1227;
01/10/2022;ES33;1=;1288;1463;1465;915;739;1062;1261;1314;1434;1387;805;556;
01/10/2022;ES33;2-;307;207;136;80;73;68;98;172;310;497;586;733;
01/10/2022;ES33;2=;806;851;798;489;412;592;576;596;604;591;393;319;
01/10/2022;ES34;1-;175;158;141;147;138;117;143;157;176;222;324;343;
01/10/2022;ES34;1=;402;362;293;328;250;270;286;335;317;294;263;220;
01/10/2022;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/2022;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/2022;ES36;1-;1007;838;611;586;485;500;365;490;969;1064;1375;1375;
01/10/2022;ES36;1=;1571;1734;991;1045;1255;1264;1335;1596;1539;1128;1072;1196;
01/10/2022;ES36;2-;587;443;282;255;257;281;271;405;844;1056;1407;1349;
01/10/2022;ES36;2=;1562;1370;832;987;1251;1388;1488;1732;1487;846;721;759;
01/10/2022;ES37;1-;618;424;323;254;240;339;282;413;719;864;1148;1207;
01/10/2022;ES37;1=;1297;1320;792;800;956;931;936;917;888;728;671;729;
01/10/2022;ES37;2-;387;304;236;220;290;428;444;676;1050;1142;1427;1597;
01/10/2022;ES37;2=;1783;1633;913;859;1124;1322;1365;1751;1538;802;697;598;
01/10/2022;ES38;1-;153;78;52;44;28;38;55;113;275;244;325;416;
01/10/2022;ES38;1=;523;544;426;263;272;337;342;352;396;367;211;175;
01/10/2022;ES38;2-;96;54;48;40;27;25;35;79;130;154;197;223;
01/10/2022;ES38;2=;234;553;213;136;147;198;544;216;231;174;125;97;
01/10/2022;ES39;1-;529;473;383;257;165;136;159;307;492;772;922;1042;
01/10/2022;ES39;1=;1256;1459;1720;1694;910;959;1281;1425;1411;1455;1274;866;
01/10/2022;ES39;2-;661;575;360;306;129;101;132;251;468;861;1169;1459;
01/10/2022;ES39;2=;1903;1813;1851;1619;1087;1096;1246;1227;1267;1332;1211;818;
01/10/2022;ES40;1-;688;596;465;301;298;371;321;440;781;885;1112;1345;
01/10/2022;ES40;1=;1520;1339;886;809;1127;1206;1245;1463;1316;854;701;708;
01/10/2022;ES40;2-;641;492;327;317;360;407;342;530;808;945;1230;1260;
01/10/2022;ES40;2=;1502;1358;809;796;1017;955;1062;1323;1241;831;778;769;
01/10/2022;ES41;1-;397;327;242;214;251;272;299;411;610;740;903;944;
01/10/2022;ES41;1=;1023;994;714;764;740;818;715;731;740;595;511;446;
01/10/2022;ES41;2-;284;233;176;131;136;160;234;381;541;648;762;805;
01/10/2022;ES41;2=;947;837;646;573;688;731;766;776;758;513;433;400;
01/10/2022;ES42;1-;326;230;210;188;176;203;182;216;368;410;555;598;
01/10/2022;ES42;1=;590;552;402;393;440;444;551;537;488;391;366;394;
01/10/2022;ES42;2-;246;227;151;128;101;169;128;204;324;442;540;666;
01/10/2022;ES42;2=;739;620;408;412;434;523;539;660;641;358;312;350;
01/10/2022;ES43;1-;53;45;41;31;19;50;45;77;131;201;431;503;
01/10/2022;ES43;1=;210;234;213;133;155;170;188;229;238;173;134;84;
01/10/2022;ES43;2-;282;219;171;143;110;118;157;156;239;304;368;495;
01/10/2022;ES43;2=;671;610;605;439;365;407;432;447;498;406;410;341;
01/10/2022;ES44;1-;697;602;522;430;402;454;371;528;822;1092;1393;1660;
01/10/2022;ES44;1=;1702;1533;1256;1279;6328;1486;1512;1591;1468;1046;863;793;
01/10/2022;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/2022;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/2022;ES45;1-;927;580;487;358;340;392;417;566;848;1099;1355;1622;
01/10/2022;ES45;1=;1643;1556;1213;1101;1335;1483;1612;1650;1520;1225;1085;1026;
01/10/2022;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/2022;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/10/2022;ES46;1-;224;144;119;114;125;217;296;419;521;739;745;873;
01/10/2022;ES46;1=;889;746;589;556;674;751;661;660;588;469;398;276;
01/10/2022;ES46;2-;227;193;129;95;120;226;270;364;508;585;738;807;
01/10/2022;ES46;2=;841;808;554;540;579;711;729;786;696;576;393;394;
01/10/2022;ES47;1-;343;243;206;187;161;232;237;294;534;609;690;741;
01/10/2022;ES47;1=;814;777;597;568;648;678;688;751;698;621;524;476;
01/10/2022;ES47;2-;306;285;260;234;219;255;257;331;461;563;652;663;
01/10/2022;ES47;2=;631;641;563;526;557;542;588;592;561;476;429;424;
01/10/2022;ES48;1-;233;138;114;98;112;237;330;410;546;638;747;797;
01/10/2022;ES48;1=;866;753;575;502;641;744;770;779;691;535;403;395;
01/10/2022;ES48;2-;167;138;135;105;126;187;237;304;415;619;694;717;
01/10/2022;ES48;2=;744;738;542;511;506;627;621;599;513;427;327;288;
01/10/2022;ES49;1-;273;163;126;102;96;107;181;291;455;608;673;728;
01/10/2022;ES49;1=;823;775;529;487;540;600;674;664;544;441;441;387;
01/10/2022;ES49;2-;164;120;86;82;55;61;61;88;195;229;316;375;
01/10/2022;ES49;2=;405;442;434;319;237;359;355;383;439;386;212;169;
01/10/2022;ES50;1-;249;231;180;155;155;110;84;104;108;164;223;298;
01/10/2022;ES50;1=;354;421;419;278;254;281;345;397;367;383;313;263;
01/10/2022;ES50;2-;191;170;163;134;134;114;80;93;123;172;253;272;
01/10/2022;ES50;2=;325;349;314;248;200;236;324;308;313;370;287;207;
01/10/2022;ES51;1-;168;130;127;82;87;80;92;103;122;205;310;389;
01/10/2022;ES51;1=;434;504;455;289;241;263;299;369;395;427;286;182;
01/10/2022;ES51;2-;113;79;58;51;74;49;69;72;107;149;236;314;
01/10/2022;ES51;2=;356;341;320;198;170;207;224;225;220;231;172;107;
01/10/2022;ES52;1-;226;155;100;66;62;58;63;80;141;287;353;524;
01/10/2022;ES52;1=;522;548;528;358;349;649;517;488;544;511;346;209;
01/10/2022;ES52;2-;156;104;62;45;50;56;48;68;100;199;289;335;
01/10/2022;ES52;2=;369;387;330;195;170;274;258;227;548;284;228;160;
01/10/2022;ES53;1-;146;133;90;75;66;70;84;90;132;145;200;228;
01/10/2022;ES53;1=;284;282;264;270;250;255;266;252;264;262;221;186;
01/10/2022;ES53;2-;259;216;211;177;135;160;204;221;285;364;388;492;
01/10/2022;ES53;2=;443;509;503;417;469;457;480;480;482;408;385;303;
01/10/2022;ES54;1-;114;45;70;60;45;43;66;104;146;197;228;256;
01/10/2022;ES54;1=;276;316;321;205;212;233;259;265;241;224;202;172;
01/10/2022;ES54;2-;181;118;100;77;47;52;78;93;132;189;252;293;
01/10/2022;ES54;2=;340;281;233;283;287;244;266;272;289;284;292;236;
01/10/2022;ES55;1-;107;136;49;38;30;33;39;59;56;98;135;203;
01/10/2022;ES55;1=;307;286;267;228;177;227;218;250;243;237;189;147;
01/10/2022;ES55;2-;58;76;28;27;23;47;50;64;66;114;143;189;
01/10/2022;ES55;2=;197;210;192;168;120;151;173;181;185;166;166;110;
01/10/2022;ES56;1-;91;52;36;39;45;91;100;123;172;181;277;674;
01/10/2022;ES56;1=;1127;1105;1054;1589;1564;1174;491;201;153;156;135;130;
01/10/2022;ES56;2-;108;66;56;47;30;72;94;116;137;183;199;226;
01/10/2022;ES56;2=;268;234;198;199;175;208;210;290;201;181;107;108;
01/10/2022;ES57;1-;144;74;61;38;43;78;110;231;348;486;646;627;
01/10/2022;ES57;1=;634;513;365;325;476;468;484;446;387;354;292;242;
01/10/2022;ES57;2-;95;54;43;33;25;84;99;174;300;469;512;543;
01/10/2022;ES57;2=;628;537;333;316;452;588;605;587;474;298;175;174;
01/10/2022;ES58;1-;81;43;28;40;55;83;101;133;232;270;378;421;
01/10/2022;ES58;1=;392;302;201;213;297;297;304;269;184;155;125;91;
01/10/2022;ES58;2-;70;51;23;22;30;33;51;99;136;229;278;298;
01/10/2022;ES58;2=;299;265;133;128;179;200;208;261;198;134;110;92;
01/10/2022;ES59;1-;80;57;38;43;55;66;100;97;160;196;231;237;
01/10/2022;ES59;1=;284;268;170;149;187;203;196;232;206;185;137;151;
01/10/2022;ES59;2-;40;39;25;24;42;56;80;106;152;174;229;193;
01/10/2022;ES59;2=;202;161;115;116;150;163;160;126;138;112;76;81;
01/10/2022;ES60;1-;121;99;64;71;79;89;123;203;343;440;495;483;
01/10/2022;ES60;1=;473;374;236;236;361;397;399;359;277;222;158;181;
01/10/2022;ES60;2-;164;111;77;51;56;95;118;163;244;331;468;521;
01/10/2022;ES60;2=;514;518;347;336;361;394;439;489;501;335;259;223;
02/10/2022;ES01;1-;989;705;552;427;334;350;218;226;208;269;374;575;
02/10/2022;ES01;1=;718;771;614;860;1065;1276;1842;1873;1081;890;732;397;
02/10/2022;ES01;2-;774;686;532;409;427;386;231;226;360;531;819;1023;
02/10/2022;ES01;2=;1123;933;729;782;975;879;898;834;717;550;1303;530;
02/10/2022;ES02;1-;409;352;320;275;265;234;176;175;166;170;293;441;
02/10/2022;ES02;1=;450;394;527;504;465;574;448;495;425;415;381;335;
02/10/2022;ES02;2-;1046;944;701;580;563;473;468;513;431;482;732;1009;
02/10/2022;ES02;2=;1070;1238;1186;1130;1064;1162;1148;1106;1165;1127;927;781;
02/10/2022;ES03;1-;629;482;293;230;222;184;201;326;329;445;718;1021;
02/10/2022;ES03;1=;1365;1367;1359;840;713;1029;1122;1230;1267;975;653;372;
02/10/2022;ES03;2-;653;344;259;174;150;136;114;147;224;247;356;518;
02/10/2022;ES03;2=;645;768;943;659;505;626;748;700;818;692;470;431;
